origin_type,strategy,ProductId,model,n,actual_total,prediction_total,MAE,RMSE,MAPE,WAPE,sMAPE,RMSLE,Bias,BiasRatio
recent_benchmark,direct,8,MovingAvg28,28,810.0,2143.25,48.55739795918367,58.33829637536214,471.58095273267844,1.67852733686067,0.9613062816629058,1.4547014446153044,47.61607142857143,1.6459876543209877
recent_benchmark,direct,9,NeuralNet,28,586.0,661.6344257461874,7.807472921624111,11.51507883017702,60.90951528141705,0.3730533136612203,0.4108623202902601,0.5180385356254327,2.7012294909352628,0.1290689859149955
recent_benchmark,direct,9,Ensemble,28,586.0,617.2709734702534,6.785418203230746,9.395660581029878,55.10325991649193,0.32421793462535986,0.39099374359295114,0.48530435928767923,1.116820481080474,0.05336343595606361
recent_benchmark,direct,9,XGBoost,28,586.0,611.3223626613617,6.273709969861167,8.575380580773585,44.91086597043512,0.29976771187049944,0.35608119467022853,0.4216288507502347,0.904370095048632,0.043212222971606984
recent_benchmark,direct,9,LightGBM,28,586.0,580.1333065032959,7.038842303412301,9.03368409291552,59.04913606789667,0.3363269359992226,0.41893451750818933,0.511086760547689,-0.2095247677394322,-0.010011422349324405
recent_benchmark,direct,9,DynamicRidge,28,586.0,505.36481618881226,7.9453156505312235,9.937030078540532,65.27975755621426,0.37963965565678204,0.45382440110007927,0.5678600454940606,-2.879827993256705,-0.13760270274946715
recent_benchmark,direct,9,SeasonalNaive,28,586.0,785.0,17.107142857142858,23.01629857296781,284.6705050967623,0.8174061433447098,0.7326556569426405,1.1450778953366325,7.107142857142857,0.3395904436860068
recent_benchmark,direct,9,MovingAvg28,28,586.0,1489.7499999999995,33.30994897959184,40.8687819023723,433.5697209515233,1.5916016577279377,0.8770364592086557,1.347866040449296,32.276785714285715,1.5422354948805461
recent_benchmark,direct,10,NeuralNet,28,415.0,425.62480308158075,4.607425792283403,5.947928086325969,57.10777439124685,0.31086246309382004,0.4341010895709068,0.4841491119428433,0.3794572529135994,0.025601935136339238
recent_benchmark,direct,10,Ensemble,28,415.0,407.1916372211321,4.691071075708842,6.299798830439945,51.45498621601341,0.31650600028878934,0.410199209536014,0.4498380163457868,-0.2788700992452827,-0.01881533199727209
recent_benchmark,direct,10,XGBoost,28,415.0,409.54453563690186,4.800652265548706,6.572653125233752,51.600970288857376,0.323899429964732,0.4132218151696422,0.4455377633650809,-0.19483801296779088,-0.013145697260477457
recent_benchmark,direct,10,LightGBM,28,415.0,388.6681389808655,5.226082273891994,7.099254389809906,51.1212445740276,0.3526031413710261,0.4350390407009613,0.457719623871192,-0.9404236078262329,-0.0634502675159868
recent_benchmark,direct,10,DynamicRidge,28,415.0,369.6519932746887,6.109249949455261,8.018469518036413,78.63450420593497,0.4121903580355357,0.5248522346183085,0.6397547141752684,-1.619571668761117,-0.10927230536219586
recent_benchmark,direct,10,SeasonalNaive,28,415.0,567.0,14.285714285714286,18.612591743993406,379.9937115462661,0.963855421686747,0.9296984461101856,1.3248964151689275,5.428571428571429,0.36626506024096384
recent_benchmark,direct,10,MovingAvg28,28,415.0,1013.25,21.957908163265305,27.0414164113238,525.2060930609092,1.481497418244406,0.8985278815855017,1.4562333185884122,21.366071428571427,1.441566265060241
recent_benchmark,direct,11,NeuralNet,28,1052.0,1226.6303032540104,10.759557225537776,17.76402911518635,45.42229300003953,0.28637604782800163,0.3446338712852853,0.39060715728100975,6.236796544786087,0.16599838712358408
recent_benchmark,direct,11,Ensemble,28,1052.0,1140.1777218593177,7.686404257783322,11.238215923761153,39.257990725537354,0.2045811019181873,0.3132390010204666,0.3637123032829474,3.149204352118486,0.08381912724269736
recent_benchmark,direct,11,XGBoost,28,1052.0,983.0889933109283,6.513868493693216,9.91468815416659,45.53469607699275,0.1733729256876521,0.36313080026521705,0.43951845285328245,-2.461107381752559,-0.06550475921014416
recent_benchmark,direct,11,LightGBM,28,1052.0,1161.0732419490814,8.916888279574257,14.16635338329373,37.53106026543258,0.23733162721300308,0.33123197346120475,0.37056134174048155,3.895472926752908,0.10368178892498234
recent_benchmark,direct,11,DynamicRidge,28,1052.0,1178.1697640419006,11.042629258973259,14.043641990695336,80.65651298212424,0.2939102844593643,0.4928915736804306,0.5834262867763048,4.506063001496451,0.11993323578127436
recent_benchmark,direct,11,SeasonalNaive,28,1052.0,1891.0,42.392857142857146,59.10130527927692,401.80348973608034,1.1283269961977187,1.0359245651129974,1.4992931017519266,29.964285714285715,0.7975285171102662
recent_benchmark,direct,11,MovingAvg28,28,1052.0,3232.000000000001,78.45153061224491,86.82291604179164,1103.3141942485831,2.088063552417165,1.2289411391033662,2.03200232079358,77.85714285714288,2.072243346007605
recent_benchmark,direct,12,NeuralNet,28,151.0,57.741050350913696,5.871484579041957,9.723917512491218,128.6521186279996,1.0887521073720186,1.5903066187134876,1.2400956996847432,-3.3306767731816542,-0.6176089380734193
recent_benchmark,direct,12,Ensemble,28,151.0,38.64863327731167,5.6022795416052125,9.94883049922451,99.12635035037283,1.0388332924830856,1.6393246554352456,1.3200794904554165,-4.012548811524583,-0.7440487862429691
recent_benchmark,direct,12,XGBoost,28,151.0,45.227390587329865,5.753198238355773,9.866772399594208,121.11481702080285,1.066818216383852,1.5703061410453896,1.330175860756699,-3.777593193309648,-0.7004808570375506
recent_benchmark,direct,12,LightGBM,28,151.0,16.80771154910326,5.543045320415071,10.345039652495746,70.66386854296908,1.0278494633882251,1.7336386477054404,1.5490012228196315,-4.792581730389169,-0.8886906519926936
recent_benchmark,direct,12,DynamicRidge,28,151.0,66.65833718329668,6.629943468474916,10.35851099260325,188.87349172164397,1.2293934908430308,1.593117394588047,1.5494559308942437,-3.01220224345369,-0.5585540583887637
recent_benchmark,direct,12,SeasonalNaive,28,151.0,21.0,5.571428571428571,10.406042200842466,75.89285714285714,1.033112582781457,1.0530612196811202,1.5761625005171775,-4.642857142857143,-0.8609271523178808
recent_benchmark,direct,12,MovingAvg28,28,151.0,294.5,14.821428571428575,17.484431850731013,917.7921136403279,2.748344370860928,1.9034365970995781,2.2797811240098382,5.125,0.9503311258278145
recent_benchmark,direct,13,NeuralNet,28,591.0,631.8688824622549,4.26859301807545,5.201496837929946,26.225871248715617,0.20223452539105347,0.2331050899904073,0.2812442212465385,1.4596029450805277,0.06915208538452584
recent_benchmark,direct,13,Ensemble,28,591.0,689.0260020130412,4.868409939932003,5.75957773842433,30.794831103157115,0.23065224757715075,0.25594491767953415,0.2956282513192987,3.500928643322905,0.16586463961597522
recent_benchmark,direct,13,XGBoost,28,591.0,688.4524965286255,5.195824589048113,6.114212326573778,31.56189963885079,0.24616427833053667,0.2637195901140469,0.2981213212325004,3.4804463045937672,0.16489424116518694
recent_benchmark,direct,13,LightGBM,28,591.0,742.1540517807007,6.719185454504831,8.329250947162487,39.79253868732316,0.31833704352983966,0.3131402602209188,0.3634855103776008,5.398358992167881,0.2557598168878184
recent_benchmark,direct,13,DynamicRidge,28,591.0,669.7173986434937,6.038879156112671,7.207216990460232,41.64661550565653,0.28610594986659016,0.31022379990471016,0.3871812276148837,2.811335665839059,0.13319356792469314
recent_benchmark,direct,13,SeasonalNaive,28,591.0,814.0,13.535714285714286,19.308584323337342,103.26118461261835,0.6412859560067682,0.5206733765326386,0.7395501883685728,7.964285714285714,0.377326565143824
recent_benchmark,direct,13,MovingAvg28,28,591.0,1540.0000000000005,33.892857142857146,40.302523089093796,224.13802819344872,1.6057529610829102,0.8626647195343695,1.1077259570334834,33.892857142857146,1.6057529610829102
recent_benchmark,direct,14,NeuralNet,28,671.0,607.3827487355215,6.458083846462379,8.378940330515453,82.59745456537877,0.26948785052302027,0.38073159617087704,0.6213560880595321,-2.2720446880170875,-0.09480961440309754
recent_benchmark,direct,14,Ensemble,28,671.0,610.6971671340135,6.541774479195721,9.764002668443267,83.01637045973287,0.2729801571050375,0.3606624020557035,0.6191268028876613,-2.15367260235666,-0.08987009368999474
recent_benchmark,direct,14,XGBoost,28,671.0,608.9819302558899,7.074644786970956,10.819790640872146,78.93392754796422,0.29521617590936927,0.36402316466530776,0.6080060351143913,-2.2149310622896468,-0.0924263334487483
recent_benchmark,direct,14,LightGBM,28,671.0,614.8561410903931,7.090254613331386,10.948200379802456,89.73590973807333,0.2958675546546629,0.37660520204871767,0.6457933871740968,-2.0051378182002475,-0.08367192087869886
recent_benchmark,direct,14,DynamicRidge,28,671.0,542.1169385910034,9.26131456238883,13.249924740472377,121.98386248358003,0.3864632008150331,0.45392426638315103,0.7605148893192514,-4.602966478892735,-0.19207609747987567
recent_benchmark,direct,14,SeasonalNaive,28,671.0,528.0,16.107142857142858,20.69592782581705,249.38400199656766,0.6721311475409836,0.7907093944916254,1.253172344661917,-5.107142857142857,-0.21311475409836064
recent_benchmark,direct,14,MovingAvg28,28,671.0,978.0,25.97448979591837,29.305622588611257,368.8834101028877,1.0838833297849693,0.901562979298303,1.291859497768023,10.964285714285714,0.45752608047690013
recent_benchmark,direct,15,NeuralNet,28,541.0,520.9861029111178,4.478279241208508,5.68478608173791,54.31704929227185,0.23177785351910946,0.3196890265284507,0.50337151171425,-0.7147820388886521,-0.036994264489616006
recent_benchmark,direct,15,Ensemble,28,541.0,534.6800477405607,3.6161900264756537,4.600362186280728,42.79551451197435,0.1871595577473536,0.27048789111820765,0.4354260328875658,-0.22571258069426087,-0.011681981995266736
recent_benchmark,direct,15,XGBoost,28,541.0,561.2397356033325,3.5219126088278636,4.336343441365277,41.38188648129531,0.1822801350225142,0.27347152547461645,0.42307472712740596,0.7228477001190186,0.03741171091189006
recent_benchmark,direct,15,LightGBM,28,541.0,530.2951712608337,3.8383337599890575,4.8259308910371805,37.32236345715796,0.19865683046154087,0.2627421007965138,0.3981325169579291,-0.38231531211308073,-0.019787114120455192
recent_benchmark,direct,15,DynamicRidge,28,541.0,573.9870004653931,5.554347004209246,6.696711558085259,89.00732623774127,0.2874708246171144,0.3814672512012472,0.6356000911779155,1.178107159478324,0.06097412285654911
recent_benchmark,direct,15,SeasonalNaive,28,541.0,691.0,13.714285714285714,17.864569884071017,231.05694220816525,0.7097966728280961,0.6902161982351487,1.0896257800893845,5.357142857142857,0.27726432532347506
recent_benchmark,direct,15,MovingAvg28,28,541.0,1075.25,20.059948979591837,23.436593519885232,322.96934554279085,1.0382228677053076,0.7541972709262963,1.1630418533203308,19.08035714285714,0.9875231053604434
recent_benchmark,direct,16,NeuralNet,28,808.0,824.8601567615499,8.228305173219235,10.3546820526587,58.88914190364656,0.28513928818086454,0.38110211493723106,0.4958573237908336,0.6021484557696396,0.02086653064548256
recent_benchmark,direct,16,Ensemble,28,808.0,792.7439485622442,7.456094477239779,8.943696614438487,49.993664842988125,0.2583795115875171,0.34993688432758124,0.43730450789140685,-0.5448589799198553,-0.018881251779400927
recent_benchmark,direct,16,XGBoost,28,808.0,763.2262117862701,7.653892934322357,9.719464580872172,40.34987556593818,0.26523391356562626,0.3251560624576545,0.4019921965940923,-1.5990638647760664,-0.05541310422491319
recent_benchmark,direct,16,LightGBM,28,808.0,782.0198440551758,8.259249005998884,10.276427201347445,53.448001484486994,0.2862115992177831,0.38047129333593993,0.4827628808571899,-0.9278627123151507,-0.03215365834755472
recent_benchmark,direct,16,DynamicRidge,28,808.0,849.0214385986328,9.652626855032784,11.69345043364215,88.22563373107135,0.3344969702239084,0.4473743276830827,0.6356210031981987,1.4650513785226005,0.05076910717652576
recent_benchmark,direct,16,SeasonalNaive,28,808.0,935.0,20.964285714285715,27.764957358923805,243.6385602870124,0.7264851485148515,0.7582860802058171,1.1543106128086333,4.535714285714286,0.15717821782178218
recent_benchmark,direct,16,MovingAvg28,28,808.0,1179.7500000000002,21.82015306122449,25.37897073587195,233.0759865811626,0.756143917963225,0.7090907466127149,1.0598667995648297,13.27678571428571,0.4600866336633662
recent_benchmark,direct,17,NeuralNet,28,406.0,304.28751288404,4.6240563440395155,6.938936951932559,34.41189157177927,0.31890043751996655,0.3551827127486658,0.42994922706500127,-3.6325888255699987,-0.2505233672806896
recent_benchmark,direct,17,Ensemble,28,406.0,310.5035329182742,4.090077438951361,6.3876030636665435,30.14843045193282,0.2820743061345766,0.3315034075124305,0.3843494993074779,-3.4105881100616364,-0.23521297310769906
recent_benchmark,direct,17,XGBoost,28,406.0,307.0701355934143,4.014409967831203,6.453892957538598,27.851633634634844,0.27685585985042777,0.3079980503047296,0.3481609192687675,-3.533209443092346,-0.24366961676498938
recent_benchmark,direct,17,LightGBM,28,406.0,318.44229328632355,4.798683060067041,6.49442859790155,36.23736672702872,0.33094365931496833,0.42456236789619456,0.452913763429367,-3.1270609540598735,-0.21565937614206024
recent_benchmark,direct,17,DynamicRidge,28,406.0,313.025785446167,5.453054700578962,8.304870041375374,41.11844561397889,0.3760727379709629,0.3989927879152399,0.4686993255144796,-3.320507662636893,-0.22900052845771676
recent_benchmark,direct,17,SeasonalNaive,28,406.0,461.0,11.464285714285714,15.412193688301295,124.71858739103898,0.7906403940886699,0.7036831472310616,0.9482699976213631,1.9642857142857142,0.1354679802955665
recent_benchmark,direct,17,MovingAvg28,28,406.0,738.5,14.13265306122449,16.741792841599146,214.16910785504365,0.9746657283603096,0.7547515490277101,1.0238223096883363,11.875,0.8189655172413793
recent_benchmark,direct,18,NeuralNet,28,447.0,451.64141829429457,5.12443322166405,6.194419850415679,87.47600748325458,0.32099357988052213,0.4786436805348245,0.5935831216919305,0.16576493908194964,0.010383486116990135
recent_benchmark,direct,18,Ensemble,28,447.0,453.87926151377576,5.175483556041651,6.298934999684197,85.8695020157312,0.32419136368940993,0.4760131344658248,0.5771254463772857,0.2456879112062782,0.015389846786970446
recent_benchmark,direct,18,XGBoost,28,447.0,461.44887948036194,5.387361977781568,6.612574777452184,88.8009134316478,0.33746339010712284,0.4960879520942169,0.5809788872985647,0.5160314100129264,0.032324115168594944
recent_benchmark,direct,18,LightGBM,28,447.0,451.09264373779297,5.572718960898263,7.005780130065284,85.80711871119831,0.34907411835604335,0.48346560648092074,0.5791400257395002,0.1461658477783203,0.009155802545398141
recent_benchmark,direct,18,DynamicRidge,28,447.0,447.225887298584,7.76991741997855,10.147897150441016,184.06016259099113,0.486706236598209,0.5998154041610306,0.9059378366292841,0.008067403520856584,0.0005053407127158488
recent_benchmark,direct,18,SeasonalNaive,28,447.0,562.0,13.464285714285714,18.317633970731983,417.14840740694774,0.843400447427293,0.9242628184874333,1.368937561267712,4.107142857142857,0.25727069351230425
recent_benchmark,direct,18,MovingAvg28,28,447.0,1015.4999999999999,22.418367346938773,27.179287112784685,620.9176857014868,1.404282518376478,0.9148968857168477,1.5071384882318875,20.303571428571427,1.2718120805369129
recent_benchmark,direct,19,NeuralNet,28,326.0,289.6756850365656,4.166782393841681,7.387783510818925,54.79659054785092,0.35788315039130997,0.40968066627713295,0.5242688679821184,-1.2972969629798001,-0.1114242790289399
recent_benchmark,direct,19,Ensemble,28,326.0,301.08659950317826,4.480245405195989,7.309287953419067,79.86342565686137,0.3848063538205144,0.45258373378553857,0.610151882029186,-0.8897643034579189,-0.07642147391663107
recent_benchmark,direct,19,XGBoost,28,326.0,324.923357963562,5.2473699024745395,7.866048424543508,108.25105873275093,0.4506943474518009,0.49572024115165175,0.6975568316711436,-0.03845150130135672,-0.0033025829338588597
recent_benchmark,direct,19,LightGBM,28,326.0,296.33977794647217,4.904248918805804,7.440486475810877,89.40426970747237,0.4212238335170629,0.4873516477170485,0.6477189481784763,-1.0592936447688512,-0.09098227623781543
recent_benchmark,direct,19,DynamicRidge,28,326.0,247.69306993484497,6.4844753912517,9.89030574177733,100.66712384238056,0.5569488066105754,0.6077455626000667,0.8119219424712145,-2.796676073755537,-0.2402053069483283
recent_benchmark,direct,19,SeasonalNaive,28,326.0,232.0,6.642857142857143,9.942692937888753,139.295038216062,0.5705521472392638,0.6980070940273242,1.0128887148869916,-3.357142857142857,-0.2883435582822086
recent_benchmark,direct,19,MovingAvg28,28,326.0,579.4999999999999,17.696428571428573,21.43284183638916,405.1610601819858,1.5199386503067487,0.9728597938181157,1.3895511785336456,9.053571428571429,0.7776073619631901
recent_benchmark,direct,20,NeuralNet,28,380.0,412.7101166771682,4.380239711736045,5.812634423355167,53.195923892237396,0.3227545050752875,0.34773905481626594,0.4375299347552312,1.1682184527560062,0.08607925441360045
recent_benchmark,direct,20,Ensemble,28,380.0,392.64750161624545,4.018928942977751,5.706908013066413,44.1762878296991,0.2961316063246764,0.32218837186505084,0.3951657440411428,0.45169648629448034,0.0332828989901196
recent_benchmark,direct,20,XGBoost,28,380.0,373.8394842147827,3.849521739142282,5.591410180395189,34.43301152326495,0.28364897025258917,0.30006700865761377,0.3456810530587879,-0.22001842090061732,-0.016211883645308647
recent_benchmark,direct,20,LightGBM,28,380.0,386.1845860481262,4.317427379744394,6.39576031498266,46.48484574894066,0.31812622798116585,0.3431880055310735,0.41558237203489484,0.22087807314736502,0.016275226442437424
recent_benchmark,direct,20,DynamicRidge,28,380.0,359.4251399040222,4.77703320980072,6.710642063210679,64.71704246020292,0.35199192072215835,0.38502338517267626,0.4926947956697447,-0.7348164319992065,-0.054144368673625744
recent_benchmark,direct,20,SeasonalNaive,28,380.0,430.0,9.357142857142858,13.04935685333627,191.1979584875704,0.6894736842105263,0.6436924656501997,0.9268830890332781,1.7857142857142858,0.13157894736842105
recent_benchmark,direct,20,MovingAvg28,28,380.0,504.2499999999999,8.376275510204083,10.16808670522129,156.1913308551026,0.6171992481203009,0.5816608094837052,0.7821474211015176,4.4375,0.3269736842105263
recent_benchmark,direct,21,NeuralNet,28,247.0,180.44269092012817,4.079584648977473,4.857507639527244,70.85125345077779,0.4624630371310496,0.5875065774979981,0.6160520012609398,-2.3770467528525643,-0.2694627897970518
recent_benchmark,direct,21,Ensemble,28,247.0,199.1453014032699,3.774525158595798,4.559614425230779,70.65772020220798,0.42788139449668966,0.5355708270985687,0.5891148995445366,-1.7090963784546456,-0.1937437190151015
recent_benchmark,direct,21,XGBoost,28,247.0,205.69396114349365,3.5218617575509206,4.2743464391397294,68.2180593687251,0.3992393895199424,0.5138029022440065,0.5728006331884788,-1.4752156734466553,-0.16723092654456012
recent_benchmark,direct,21,LightGBM,28,247.0,212.21139073371887,3.7686873418944224,4.732900662979382,74.08772982359547,0.42721961770463085,0.5275955760662585,0.6041962299519461,-1.2424503309386117,-0.14084457192826366
recent_benchmark,direct,21,DynamicRidge,28,247.0,187.02114248275757,4.27244634287698,5.13715566440886,78.06541792302032,0.48432590121682356,0.578431808554245,0.6532327003165691,-2.1421020541872298,-0.24282938266090054
recent_benchmark,direct,21,SeasonalNaive,28,247.0,265.0,6.071428571428571,7.564012540595482,154.65834159750858,0.6882591093117408,0.7315276019160956,0.977880641664834,0.6428571428571429,0.0728744939271255
recent_benchmark,direct,21,MovingAvg28,28,247.0,380.25,6.7691326530612255,8.395345375837246,180.847721076008,0.767351069982649,0.6558272221923452,0.9245269108398144,4.758928571428571,0.5394736842105263
recent_benchmark,direct,22,NeuralNet,28,466.0,478.1991634178363,3.839715533148459,4.725895570308899,44.89128297581937,0.23071252130505762,0.3012381908791704,0.3932549227572773,0.4356844077798672,0.02617846227003494
recent_benchmark,direct,22,Ensemble,28,466.0,479.5937545040203,3.6579403041612895,4.632591443780514,37.70392388746989,0.21979040454188004,0.27443660958805205,0.34399266647548904,0.4854912322864396,0.029171147004335426
recent_benchmark,direct,22,XGBoost,28,466.0,477.28401374816895,3.716033935546875,4.931806702654087,34.96881850056124,0.22328100900281653,0.2691852294432784,0.32504492325956197,0.40300049100603375,0.024214621777186578
recent_benchmark,direct,22,LightGBM,28,466.0,482.3616724014282,3.896867275238037,5.03662108622207,36.220402916398356,0.23414653155936704,0.27859035362365875,0.3327573754861924,0.5843454429081508,0.035110884981605625
recent_benchmark,direct,22,DynamicRidge,28,466.0,409.2104558944702,5.747031654630389,8.557501504595894,51.876004181594645,0.34531520671598903,0.36838028724674937,0.47646923997143287,-2.028198003768921,-0.1218659744753858
recent_benchmark,direct,22,SeasonalNaive,28,466.0,671.0,12.178571428571429,16.6400978705913,155.20413534742636,0.7317596566523605,0.6239011526328327,0.8916478660631905,7.321428571428571,0.43991416309012876
recent_benchmark,direct,22,MovingAvg28,28,466.0,960.7499999999999,18.256377551020414,20.43749024839061,242.60441143264657,1.0969497240956472,0.8110047046307173,1.0642914696402788,17.66964285714286,1.0616952789699574
recent_benchmark,direct,23,NeuralNet,28,656.0,573.8331482557384,5.244815338812665,6.71612311314147,27.523187982759417,0.22386406933956499,0.27820918887937135,0.3339743886231079,-2.9345304194379196,-0.1252543471711307
recent_benchmark,direct,23,Ensemble,28,656.0,588.9016876368975,5.196420184946027,7.099840965360453,27.8614039775127,0.22179842252818407,0.263088723698915,0.330054860480424,-2.39636829868224,-0.10228401274863219
recent_benchmark,direct,23,XGBoost,28,656.0,575.9225149154663,5.571245772497995,7.90467655361732,29.619961222257764,0.2377970756554022,0.27219203114795953,0.3374240308405099,-2.859910181590489,-0.12206933701910623
recent_benchmark,direct,23,LightGBM,28,656.0,611.1310911178589,5.678271566118513,7.7732745283974065,31.33441648961452,0.24236524977335117,0.2816538360044997,0.3585538579416577,-1.6024610315050398,-0.0683977269544834
recent_benchmark,direct,23,DynamicRidge,28,656.0,530.4339332580566,8.295928955078125,10.766081547350359,53.77092241836075,0.3540945285704078,0.41379302951695657,0.5106562246918299,-4.484502383640835,-0.191411687106621
recent_benchmark,direct,23,SeasonalNaive,28,656.0,701.0,14.964285714285714,19.236312387921814,144.83523898260842,0.6387195121951219,0.646836141966056,0.9194736471188476,1.6071428571428572,0.06859756097560976
recent_benchmark,direct,23,MovingAvg28,28,656.0,934.7499999999998,14.309948979591837,17.919809683186724,141.40182057059783,0.6107905052264808,0.5476603342851336,0.8287701467727826,9.955357142857142,0.4249237804878049
recent_benchmark,direct,24,NeuralNet,28,1372.0,1497.6554439011263,9.269575994334247,11.782121120855903,26.91763529852479,0.18917502029253563,0.20978275056897372,0.30075232201297053,4.487694425040227,0.09158560051102506
recent_benchmark,direct,24,Ensemble,28,1372.0,1510.5070059088366,7.982185637139655,9.97073296924147,22.319088091574983,0.16290174769672766,0.18378187482625172,0.25270268179138633,4.946678782458451,0.10095262821343778
recent_benchmark,direct,24,XGBoost,28,1372.0,1423.6414442062378,8.032928228378296,9.890289776745773,20.3695186651601,0.16393731078323054,0.18557320814993444,0.2429698509118524,1.8443372930799211,0.037639536593467776
recent_benchmark,direct,24,LightGBM,28,1372.0,1578.053038597107,9.138068505695887,11.91940276647798,23.606580428439244,0.18649119399379363,0.19718748223995744,0.2603293804391434,7.359037092753819,0.15018443046436367
recent_benchmark,direct,24,DynamicRidge,28,1372.0,1547.572769165039,9.476760864257812,11.654739576505548,30.232348888537075,0.193403282944037,0.23176634197458065,0.32456522154929773,6.270456041608538,0.1279684906450722
recent_benchmark,direct,24,SeasonalNaive,28,1372.0,1617.0,23.607142857142858,31.44666686857062,67.33607878770461,0.48177842565597667,0.43411477572610935,0.6016658348423084,8.75,0.17857142857142858
recent_benchmark,direct,24,MovingAvg28,28,1372.0,1804.5,21.244897959183668,26.068700933635853,69.78089774160946,0.4335693461057891,0.41575294017444886,0.5805944317577977,15.446428571428568,0.3152332361516034
recent_benchmark,direct,25,NeuralNet,28,997.0,1131.1523977888644,7.113705645846986,9.360904143294187,37.368162016519854,0.1997831074059334,0.25607834906371085,0.3856371986230492,4.791157063888012,0.13455606598682482
recent_benchmark,direct,25,Ensemble,28,997.0,1171.8250374688987,7.641899092963485,10.159448544283949,36.96923771734543,0.21461702568001764,0.2610328452472902,0.3733005831614236,6.243751338174962,0.17535109074112232
recent_benchmark,direct,25,XGBoost,28,997.0,1115.1210136413574,6.920347213745117,9.88774043373279,32.197837944895475,0.1943527803258408,0.23569496027300343,0.3379207264586903,4.21860763004848,0.11847644297026823
recent_benchmark,direct,25,LightGBM,28,997.0,1245.7177457809448,10.311509234564644,14.272431793892506,43.729445242799564,0.2895910316627985,0.3051351439390877,0.4129943580939426,8.882776635033744,0.2494661442135856
recent_benchmark,direct,25,DynamicRidge,28,997.0,948.6299438476562,11.008240154811315,14.614779006029508,41.3843425695984,0.3091581989315113,0.32656450395719794,0.41293090365225554,-1.7275020054408483,-0.04851560296122743
recent_benchmark,direct,25,SeasonalNaive,28,997.0,1373.0,24.285714285714285,36.062445840513924,133.39362268950148,0.6820461384152458,0.5422084038348671,0.8589569824746577,13.428571428571429,0.37713139418254765
recent_benchmark,direct,25,MovingAvg28,28,997.0,2348.0,48.25000000000001,56.9357463214778,234.9387622490847,1.3550651955867605,0.8439779197811965,1.1404596762450683,48.25000000000001,1.3550651955867605
recent_benchmark,direct,26,NeuralNet,28,2490.0,3191.999733820465,35.723267111751134,52.80424858729382,52.421172333464305,0.4017074213369605,0.39691967577654746,0.47873314889651847,25.071419065016606,0.2819276039439618
recent_benchmark,direct,26,Ensemble,28,2490.0,2845.657515698042,23.03395173036671,29.546652472582288,45.021034243327044,0.25901632467882246,0.3434205859579546,0.4152765272917859,12.70205413207292,0.14283434365383205
recent_benchmark,direct,26,XGBoost,28,2490.0,2764.885808944702,22.414759704044886,31.1024669830632,47.16013489121585,0.25205352277640836,0.33615738518688004,0.43962984170555525,9.817350319453649,0.1103959072067077
recent_benchmark,direct,26,LightGBM,28,2490.0,2577.733741760254,25.319287708827428,32.86708469835543,45.357834433638025,0.28471488186633254,0.38400243212086116,0.44747735059244587,3.133347920009068,0.035234434441869036
recent_benchmark,direct,26,DynamicRidge,28,2490.0,4120.90536403656,84.59580383981977,179.50487446009387,67.30665590543522,0.9512781154678529,0.5446774262856211,0.6736929206364444,58.24662014416286,0.6549820739102651
recent_benchmark,direct,26,SeasonalNaive,28,2490.0,3831.0,68.89285714285714,92.99251121922207,138.49974321354205,0.7746987951807229,0.6532894130521072,0.8718300853563805,47.892857142857146,0.5385542168674698
recent_benchmark,direct,26,MovingAvg28,28,2490.0,4435.25,97.6466836734694,104.83872910283662,301.7219941620464,1.0980349971313828,0.9326206652118689,1.3168090237392645,69.47321428571429,0.7812248995983936
recent_benchmark,direct,27,NeuralNet,28,556.0,731.1308844315505,6.9369987653272664,8.726399929859442,53.43974428926861,0.34934526156324364,0.3614116849983714,0.45887014705630025,6.254674443983947,0.3149836050927168
recent_benchmark,direct,27,Ensemble,28,556.0,733.0796459040938,6.624573867005127,8.519270104294742,51.07427210272723,0.33361163359018625,0.34076463485513336,0.44137966237407256,6.324273068003351,0.31848857176995293
recent_benchmark,direct,27,XGBoost,28,556.0,712.1275768280029,6.476159640720913,8.760761230643201,50.74621032937867,0.3261375358636431,0.3328113515804004,0.4478862896963737,5.57598488671439,0.2808049942949693
recent_benchmark,direct,27,LightGBM,28,556.0,748.3093161582947,7.056680866650173,9.511352691075114,52.24914191501527,0.35537241774497275,0.3424466408112467,0.45206924266795023,6.868189862796238,0.3458800650329041
recent_benchmark,direct,27,DynamicRidge,28,556.0,617.3313913345337,6.061969723020281,7.480503910189018,51.72638678010425,0.3052790507995825,0.3413332245680635,0.45250031149237635,2.1904068333762035,0.1103082577959239
recent_benchmark,direct,27,SeasonalNaive,28,556.0,814.0,14.214285714285714,19.590449568238967,116.28751661776798,0.7158273381294964,0.5958804775927243,0.8191783742201925,9.214285714285714,0.46402877697841727
recent_benchmark,direct,27,MovingAvg28,28,556.0,1184.25,22.437500000000004,25.436740010208442,197.3472775655528,1.1299460431654678,0.7917783024108992,1.0176280867043677,22.437500000000004,1.1299460431654678
recent_benchmark,direct,28,NeuralNet,28,723.0,687.010311467622,5.892242446711372,7.516122093376399,26.983727994289925,0.22819196197499092,0.24852999209019572,0.3246242622229612,-1.2853460190134964,-0.04977826906276334
