model,evaluation_regime,comparison_population,aggregation,n_folds,n_expected,n_actual,n_predicted,n_scored,coverage,MAE,RMSE,MAPE,WAPE,sMAPE,RMSLE,Bias,BiasRatio,n,strategy,horizon,origin_type
NeuralNet,conditional,common,global,12,342,342,342,342,1.0,11.718242833459088,17.419807583973032,91.54375654805695,0.3510853306213761,0.42365399534443293,0.6466299860761338,3.505078520464143,0.10501417906252623,342.0,direct,4,development
NeuralNet,conditional,common,mean_fold,12,342,342,342,342,1.0,11.557354180442891,15.989400396880555,89.36630319045231,0.5134900693335632,0.42040741974506185,0.5809877705176264,3.4549501475472,0.3113200185742105,28.5,direct,4,development
Ensemble,conditional,common,global,12,342,342,342,342,1.0,10.125842432347763,15.374221663137353,76.14497912589763,0.3033760938995125,0.37996162876651657,0.5839619802329413,3.7530637701511065,0.11244396052489516,342.0,direct,4,development
Ensemble,conditional,common,mean_fold,12,342,342,342,342,1.0,10.060526891536268,13.79673082380033,74.5513054008998,0.4020420954217317,0.3782469133546855,0.5331418151495132,3.704915636796546,0.2352049944092349,28.5,direct,4,development
XGBoost,conditional,common,global,12,342,342,342,342,1.0,10.175469197027864,15.108327580197374,74.69574607278264,0.3048629404628585,0.38977954874379034,0.6051703358800883,2.687648297750462,0.08052349696282593,342.0,direct,4,development
XGBoost,conditional,common,mean_fold,12,342,342,342,342,1.0,10.105007050016441,13.967285238852876,73.39715798202685,0.40813826044161283,0.3893516344640305,0.5554718367615824,2.625631294057466,0.19883443629472175,28.5,direct,4,development
LightGBM,conditional,common,global,12,342,342,342,342,1.0,11.116250719243324,18.49338868769336,70.07609908022818,0.33304929881570006,0.3864408222390752,0.5679091792599933,4.664931867554871,0.13976405595302374,342.0,direct,4,development
LightGBM,conditional,common,mean_fold,12,342,342,342,342,1.0,11.082377750660166,15.197785358793665,68.79146392874897,0.38193533528017487,0.38539092242551054,0.5343101249731473,4.627501949141508,0.18825943243291962,28.5,direct,4,development
DynamicRidge,conditional,common,global,12,342,342,342,342,1.0,16.463171798321937,27.854350063332245,101.73398653454872,0.49324614586299625,0.5004883817323087,0.7036061678917895,8.365479220859488,0.25063459426490975,342.0,direct,4,development
DynamicRidge,conditional,common,mean_fold,12,342,342,342,342,1.0,16.18606335761229,22.673922940843806,99.1294446126423,0.5764805944071772,0.4972898040402274,0.6489153672119886,8.01263037003145,0.3659631892677107,28.5,direct,4,development
SeasonalNaive,conditional,common,global,12,342,342,342,342,1.0,34.35672514619883,56.07571114232043,272.42147816532815,1.029347349978099,0.7417221842572718,1.155387155809811,23.666666666666668,0.7090670170827859,342.0,direct,4,development
SeasonalNaive,conditional,common,mean_fold,12,342,342,342,342,1.0,33.32436490978157,43.821978480654515,262.0108533671269,1.7501980827649886,0.7301716746945326,1.0134541199927873,22.456366334283004,1.5211981674058814,28.5,direct,4,development
MovingAvg28,conditional,common,global,12,342,342,342,342,1.0,29.477573328113625,44.441207451157666,246.94776279403695,0.8831651404480824,0.7071957745289817,1.0791824562122085,14.16093712180033,0.4242698638331768,342.0,direct,4,development
MovingAvg28,conditional,common,mean_fold,12,342,342,342,342,1.0,28.897068130418067,36.10252735535327,239.36987532061698,1.50714708895725,0.6992950792178537,0.9232045516724076,13.5048448845505,1.237338880350129,28.5,direct,4,development
NeuralNet,conditional,model_specific,global,12,342,342,342,342,1.0,11.718242833459088,17.419807583973032,91.54375654805695,0.3510853306213761,0.42365399534443293,0.6466299860761338,3.505078520464143,0.10501417906252623,342.0,direct,4,development
NeuralNet,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,11.557354180442891,15.989400396880555,89.36630319045231,0.5134900693335632,0.42040741974506185,0.5809877705176264,3.4549501475472,0.3113200185742105,28.5,direct,4,development
Ensemble,conditional,model_specific,global,12,342,342,342,342,1.0,10.125842432347763,15.374221663137353,76.14497912589763,0.3033760938995125,0.37996162876651657,0.5839619802329413,3.7530637701511065,0.11244396052489516,342.0,direct,4,development
Ensemble,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,10.060526891536268,13.79673082380033,74.5513054008998,0.4020420954217317,0.3782469133546855,0.5331418151495132,3.704915636796546,0.2352049944092349,28.5,direct,4,development
XGBoost,conditional,model_specific,global,12,342,342,342,342,1.0,10.175469197027864,15.108327580197374,74.69574607278264,0.3048629404628585,0.38977954874379034,0.6051703358800883,2.687648297750462,0.08052349696282593,342.0,direct,4,development
XGBoost,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,10.105007050016441,13.967285238852876,73.39715798202685,0.40813826044161283,0.3893516344640305,0.5554718367615824,2.625631294057466,0.19883443629472175,28.5,direct,4,development
LightGBM,conditional,model_specific,global,12,342,342,342,342,1.0,11.116250719243324,18.49338868769336,70.07609908022818,0.33304929881570006,0.3864408222390752,0.5679091792599933,4.664931867554871,0.13976405595302374,342.0,direct,4,development
LightGBM,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,11.082377750660166,15.197785358793665,68.79146392874897,0.38193533528017487,0.38539092242551054,0.5343101249731473,4.627501949141508,0.18825943243291962,28.5,direct,4,development
DynamicRidge,conditional,model_specific,global,12,342,342,342,342,1.0,16.463171798321937,27.854350063332245,101.73398653454872,0.49324614586299625,0.5004883817323087,0.7036061678917895,8.365479220859488,0.25063459426490975,342.0,direct,4,development
DynamicRidge,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,16.18606335761229,22.673922940843806,99.1294446126423,0.5764805944071772,0.4972898040402274,0.6489153672119886,8.01263037003145,0.3659631892677107,28.5,direct,4,development
SeasonalNaive,conditional,model_specific,global,12,342,342,342,342,1.0,34.35672514619883,56.07571114232043,272.42147816532815,1.029347349978099,0.7417221842572718,1.155387155809811,23.666666666666668,0.7090670170827859,342.0,direct,4,development
SeasonalNaive,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,33.32436490978157,43.821978480654515,262.0108533671269,1.7501980827649886,0.7301716746945326,1.0134541199927873,22.456366334283004,1.5211981674058814,28.5,direct,4,development
MovingAvg28,conditional,model_specific,global,12,342,342,342,342,1.0,29.477573328113625,44.441207451157666,246.94776279403695,0.8831651404480824,0.7071957745289817,1.0791824562122085,14.16093712180033,0.4242698638331768,342.0,direct,4,development
MovingAvg28,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,28.897068130418067,36.10252735535327,239.36987532061698,1.50714708895725,0.6992950792178537,0.9232045516724076,13.5048448845505,1.237338880350129,28.5,direct,4,development
NeuralNet,realized,common,global,12,347,347,347,343,1.0,11.57446673254773,19.632429031712803,72.6710207578945,0.3061414319296631,0.37272802208120703,0.5605577074360926,0.05706018594885807,0.0015092260780735901,343.0,direct,5,development
NeuralNet,realized,common,mean_fold,12,347,347,347,343,1.0,11.618055509987615,16.917281905192223,71.79509027540797,0.366614518879189,0.3706170770398953,0.527197753972345,-0.18219473428984015,0.11377566291254086,28.583333333333332,direct,5,development
Ensemble,realized,common,global,12,347,347,347,343,1.0,10.307005451146525,16.920934842021058,64.90344328292065,0.27261743289198476,0.3567205030028868,0.5102194237810037,0.6586871089453477,0.017422091175837002,343.0,direct,5,development
Ensemble,realized,common,mean_fold,12,347,347,347,343,1.0,10.355728998579457,14.761788773981834,64.16532325033283,0.3217727339937542,0.35579007692928405,0.4799016879354694,0.39412413179968436,0.0824354009345506,28.583333333333332,direct,5,development
XGBoost,realized,common,global,12,347,347,347,343,1.0,11.056995434246675,17.592929535157396,60.16835635832242,0.2924544597429526,0.3620016253339455,0.5095587138467701,0.3527121835825395,0.009329139340593078,343.0,direct,5,development
XGBoost,realized,common,mean_fold,12,347,347,347,343,1.0,11.145900509857837,15.436490411374523,59.53689897511066,0.326176135162831,0.36168722426536126,0.4851591074385763,0.06449410558992197,0.05016948394897101,28.583333333333332,direct,5,development
LightGBM,realized,common,global,12,347,347,347,343,1.0,11.595336341128057,18.61037655609604,67.57535646393481,0.3066934272830755,0.38553478589935425,0.5363335473259545,1.4101728105336515,0.0372986793655955,343.0,direct,5,development
LightGBM,realized,common,mean_fold,12,347,347,347,343,1.0,11.673417338682489,16.019249394352105,66.88436682745127,0.34625590570623016,0.3847243960744378,0.5113256650495214,1.1374120762731954,0.07418920845844391,28.583333333333332,direct,5,development
DynamicRidge,realized,common,global,12,347,347,347,343,1.0,17.401827729260955,29.4898775101721,102.00707249003193,0.46027351257992816,0.48558448523916203,0.6893083513250242,6.072418808372306,0.1606137917390269,343.0,direct,5,development
DynamicRidge,realized,common,mean_fold,12,347,347,347,343,1.0,17.451052910622565,24.43829986385931,99.83271694861303,0.5376704732616967,0.48367070717128113,0.6616268688079902,5.384335408362314,0.281541039142782,28.583333333333332,direct,5,development
SeasonalNaive,realized,common,global,12,347,347,343,343,0.9884726224783862,31.995140913508262,50.08217089861141,208.5141517829364,0.8462625951059017,0.7058256461009959,1.0268528850042467,15.820213799805638,0.4184402632120091,343.0,direct,5,development
SeasonalNaive,realized,common,mean_fold,12,347,347,343,343,0.9884726224783862,31.637169990503324,42.83643086002483,202.3733264372702,1.2495823038297496,0.6968154504590737,0.9269319818229763,14.58660968660969,0.9751899910742541,28.583333333333332,direct,5,development
MovingAvg28,realized,common,global,12,347,347,344,343,0.9913544668587896,32.560045873995676,51.611988634853645,243.744109819471,0.8612041744895524,0.7239261223740799,1.0958447241659728,9.61893597991329,0.2544181863903654,343.0,direct,5,development
MovingAvg28,realized,common,mean_fold,12,347,347,344,343,0.9913544668587896,32.315648647514585,41.94228610258505,236.30234033093583,1.3001980479798518,0.7146745915983433,0.9828725024834047,8.292873283229563,0.9403547051393516,28.583333333333332,direct,5,development
NeuralNet,realized,model_specific,global,12,347,347,347,347,1.0,11.7208707348097,19.894501768769985,80.16794590640852,0.3118256647227606,0.39064554326306183,0.608366299550197,-0.062042485016134116,-0.0016505974316183805,347.0,direct,5,development
NeuralNet,realized,model_specific,mean_fold,12,347,347,347,347,1.0,11.689520468012168,16.938008123194454,79.74436018497782,0.3695494102550221,0.3901861440410516,0.5706681172144074,-0.16096815554602983,0.11400812588747711,28.916666666666668,direct,5,development
Ensemble,realized,model_specific,global,12,347,347,347,347,1.0,10.44977931206893,17.268034249485314,69.96397124199822,0.2780091559677926,0.3751588837235443,0.5605460623160842,0.5001814683485494,0.013306982252315159,347.0,direct,5,development
Ensemble,realized,model_specific,mean_fold,12,347,347,347,347,1.0,10.43273228461535,14.815674818522496,69.59281665704194,0.32450679342151645,0.37555535492262027,0.5289603027486439,0.34887471963083616,0.08215930329261473,28.916666666666668,direct,5,development
XGBoost,realized,model_specific,global,12,347,347,347,347,1.0,11.169042764204724,17.944539936766976,62.24752065377418,0.29714466297470205,0.38080408384751235,0.5625938370904874,0.158872069474256,0.004226681599905454,347.0,direct,5,development
XGBoost,realized,model_specific,mean_fold,12,347,347,347,347,1.0,11.165049593351482,15.47659839381564,61.87880871256567,0.32841118292067467,0.38151744175751495,0.5353743971297955,-0.01738469979883872,0.049311551045512735,28.916666666666668,direct,5,development
LightGBM,realized,model_specific,global,12,347,347,347,347,1.0,11.720576165904228,18.9106174787654,72.21956987127511,0.3118178279206293,0.40369925813051294,0.5842487153890001,1.2379455015020342,0.032934684430054886,347.0,direct,5,development
LightGBM,realized,model_specific,mean_fold,12,347,347,347,347,1.0,11.703207753088703,16.031288780373018,71.84921640067654,0.3489166833788892,0.40388376865238196,0.5579603619396546,1.054280591223375,0.0738166415685764,28.916666666666668,direct,5,development
DynamicRidge,realized,model_specific,global,12,347,347,347,347,1.0,24.057558433939125,112.86525988526505,765.487362058718,0.6400347141437458,0.5028561146828511,0.8798729600788425,12.433545508843334,0.3307858845026939,347.0,direct,5,development
DynamicRidge,realized,model_specific,mean_fold,12,347,347,347,347,1.0,24.18398612227873,56.51029119154297,785.6235891230594,0.7313354733554064,0.5017809877545355,0.8066118037344641,12.212844299623315,0.4725794775000192,28.916666666666668,direct,5,development
SeasonalNaive,realized,model_specific,global,12,347,347,343,343,0.9884726224783862,31.995140913508262,50.08217089861141,208.5141517829364,0.8462625951059017,0.7058256461009959,1.0268528850042467,15.820213799805638,0.4184402632120091,343.0,direct,5,development
SeasonalNaive,realized,model_specific,mean_fold,12,347,347,343,343,0.9884726224783862,31.637169990503324,42.83643086002483,202.3733264372702,1.2495823038297496,0.6968154504590737,0.9269319818229763,14.58660968660969,0.9751899910742541,28.583333333333332,direct,5,development
MovingAvg28,realized,model_specific,global,12,347,347,344,344,0.9913544668587896,32.68283643831546,51.694471899795865,243.32547384131362,0.8619869458545211,0.7276047141749201,1.1168759267872426,9.373532096250754,0.24722035123133168,344.0,direct,5,development
MovingAvg28,realized,model_specific,mean_fold,12,347,347,344,344,0.9913544668587896,32.29129815233076,41.838622931326476,236.42970843204338,1.300817279722914,0.7182137150133007,1.0043959614635882,8.311118772308385,0.9397046314700983,28.666666666666668,direct,5,development
NeuralNet,conditional,common,global,12,342,342,342,341,1.0,11.642352167929243,19.68991796599063,73.09724375354196,0.30614143192966314,0.3749141101872551,0.5621991683653371,0.05739484979606528,0.0015092260780735858,341.0,direct,5,development
NeuralNet,conditional,common,mean_fold,12,342,342,342,341,1.0,11.672146912305877,16.95276676453445,72.37413336662607,0.366614518879189,0.37279800274283037,0.5289682147218866,-0.17835689533196378,0.11377566291254086,28.416666666666668,direct,5,development
Ensemble,conditional,common,global,12,342,342,342,341,1.0,10.362948108868254,16.97038096686208,64.83320992411562,0.2724988668356011,0.34708250024159343,0.5098429784076773,0.6580413892934622,0.01730352511945332,341.0,direct,5,development
Ensemble,conditional,common,mean_fold,12,342,342,342,341,1.0,10.400779060005647,14.79510926186949,64.19341266220883,0.3216020288829738,0.3450811786050681,0.479195918774553,0.3758301190201081,0.08226469582377015,28.416666666666668,direct,5,development
XGBoost,conditional,common,global,12,342,342,342,341,1.0,11.115076266076208,17.64418238619131,59.844291816546445,0.2922764502415166,0.35239459686927954,0.5075762372348591,0.3480112954668286,0.009151129839157043,341.0,direct,5,development
XGBoost,conditional,common,mean_fold,12,342,342,342,341,1.0,11.193251423234612,15.474772158830767,59.26793781090104,0.3259411109329124,0.35111243653326935,0.4833435894542489,0.033922048847899657,0.04993445971905238,28.416666666666668,direct,5,development
LightGBM,conditional,common,global,12,342,342,342,341,1.0,11.656122148561337,18.664596993512255,67.24948983102314,0.3065035204086533,0.3760657818241009,0.5343219558535933,1.4112215884619794,0.037108772491173274,341.0,direct,5,development
LightGBM,conditional,common,mean_fold,12,342,342,342,341,1.0,11.719546230902784,16.054686195227333,66.63462806466923,0.34596885685161266,0.3743027741210543,0.508845567963199,1.1065592028913842,0.0739021596038265,28.416666666666668,direct,5,development
DynamicRidge,conditional,common,global,12,342,342,342,341,1.0,17.495250887884772,29.575858629494935,101.74131972815508,0.4600463103615598,0.4767022831053218,0.6875557114978866,6.099393820832551,0.16038658952065857,341.0,direct,5,development
DynamicRidge,conditional,common,mean_fold,12,342,342,342,341,1.0,17.50555482812417,24.487658322129676,99.33847983605413,0.5373030941912038,0.47330396941592917,0.6563721226311258,5.330669428028612,0.2811736600722891,28.416666666666668,direct,5,development
SeasonalNaive,conditional,common,global,12,342,342,341,341,0.9970760233918129,32.178885630498534,50.228772817662275,209.3461018422694,0.8461597779148674,0.7041002833655178,1.0288371350529815,15.909090909090908,0.4183374460209747,341.0,direct,5,development
SeasonalNaive,conditional,common,mean_fold,12,342,342,341,341,0.9970760233918129,31.7529594017094,42.91615228131649,202.80824860924372,1.2494126685456102,0.6930291911611066,0.9263976787615831,14.673215811965813,0.975020355790115,28.416666666666668,direct,5,development
MovingAvg28,conditional,common,global,12,342,342,342,341,1.0,32.72328794523745,51.76182614198119,242.4011000663461,0.8604751071349453,0.7164418181318947,1.0909285226850574,9.647626086966902,0.25368911903575825,341.0,direct,5,development
MovingAvg28,conditional,common,mean_fold,12,342,342,342,341,1.0,32.36843494518766,41.997564531417666,234.13016094086456,1.299187989476337,0.704587119881515,0.9701536524537762,8.272988284360567,0.9393446466358367,28.416666666666668,direct,5,development
NeuralNet,conditional,model_specific,global,12,342,342,342,342,1.0,11.810357632052478,20.013015430914248,73.1529056953857,0.3096789320065896,0.3788128758145664,0.5761729127302976,-0.14482040092870477,-0.0037973301477893916,342.0,direct,5,development
NeuralNet,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,11.798434979234258,17.052515428137607,72.5776647460427,0.3679382032036707,0.3771320159137304,0.5439139747888503,-0.3155437666869319,0.11239691883612568,28.5,direct,5,development
Ensemble,conditional,model_specific,global,12,342,342,342,342,1.0,10.541912091584967,17.38184548250144,64.92265913563568,0.2764190704072728,0.3514038968307562,0.5317866744288162,0.4468522910850489,0.011716896691795348,342.0,direct,5,development
Ensemble,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,10.545270968418905,14.930411744613432,64.4173939097312,0.32304217161360343,0.3499199711105818,0.5030003598844909,0.20563077075772662,0.08069468148470173,28.5,direct,5,development
XGBoost,conditional,model_specific,global,12,342,342,342,342,1.0,11.300353932101824,18.072824721351868,59.95967902584247,0.2963061446583473,0.3571316291245603,0.5492078024760344,0.1292158295536599,0.0033881632835506925,342.0,direct,5,development
XGBoost,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,11.330717096330998,15.613285505319604,59.49341624402183,0.3273746479759676,0.3562767530216018,0.5211327438129781,-0.14826070878354006,0.048275016100805625,28.5,direct,5,development
LightGBM,conditional,model_specific,global,12,342,342,342,342,1.0,11.8325103141411,19.03939091785614,67.33348108795715,0.31025979662932274,0.38036152813091,0.5567164018948668,1.1966248154640198,0.03137665313874835,342.0,direct,5,development
LightGBM,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,11.844217119752821,16.159777083376834,66.83738718161904,0.34731295637055654,0.3789961643699074,0.5328871847576899,0.9135684716946324,0.0722129145602438,28.5,direct,5,development
DynamicRidge,conditional,model_specific,global,12,342,342,342,342,1.0,17.659804577018782,29.80079134844346,101.73144301382993,0.4630570547681073,0.4809680464944891,0.7125896399448647,5.865849942491765,0.15380822512705541,342.0,direct,5,development
DynamicRidge,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,17.583375593451013,24.520716795588584,99.5130908178442,0.5384282908200718,0.4776200533971855,0.6793687226687126,5.178387980675086,0.27967229496468476,28.5,direct,5,development
SeasonalNaive,conditional,model_specific,global,12,342,342,341,341,0.9970760233918129,32.178885630498534,50.228772817662275,209.3461018422694,0.8461597779148674,0.7041002833655178,1.0288371350529815,15.909090909090908,0.4183374460209747,341.0,direct,5,development
SeasonalNaive,conditional,model_specific,mean_fold,12,342,342,341,341,0.9970760233918129,31.7529594017094,42.91615228131649,202.80824860924372,1.2494126685456102,0.6930291911611066,0.9263976787615831,14.673215811965813,0.975020355790115,28.416666666666668,direct,5,development
MovingAvg28,conditional,model_specific,global,12,342,342,342,342,1.0,32.84631926703501,51.84411480733695,241.98394285367644,0.8612620707909203,0.720163806096021,1.112189189796253,9.400703203671675,0.24649547616773082,342.0,direct,5,development
MovingAvg28,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,32.34408445000383,41.893901360159084,234.2575290419721,1.2998072212193992,0.7081262432964723,0.9916771114339596,8.291233773439389,0.9386945729665834,28.5,direct,5,development
NeuralNet,realized,common,global,12,346,346,346,342,1.0,11.639920926450426,19.44682820445055,76.74430167514548,0.3173005704484334,0.3885913816597704,0.5889031266346203,-0.7177335551761576,-0.019565190169794827,342.0,direct,6,development
NeuralNet,realized,common,mean_fold,12,346,346,346,342,1.0,11.585303044809436,17.052894274313697,74.99166149854511,0.3898880299093826,0.3852159498382293,0.530700364771096,-0.7846494297159867,0.09378055333536273,28.5,direct,6,development
Ensemble,realized,common,global,12,346,346,346,342,1.0,10.358434951968158,16.12476772749006,68.16074504083656,0.2823676672702941,0.3620117040470493,0.5475241294124211,0.8213965005371324,0.02239100934032355,342.0,direct,6,development
Ensemble,realized,common,mean_fold,12,346,346,346,342,1.0,10.336341199948473,14.73447817495199,66.63903327430167,0.34029500382099886,0.35874273689920794,0.49122858915187834,0.7048492179610751,0.08929561122202402,28.5,direct,6,development
XGBoost,realized,common,global,12,346,346,346,342,1.0,10.610912660409136,15.653948715098196,64.08248312389587,0.28925012991072246,0.3772733361900626,0.545707499196126,0.6513892021792674,0.01775666404792838,342.0,direct,6,development
XGBoost,realized,common,mean_fold,12,346,346,346,342,1.0,10.599809730525928,14.907165697279181,62.91516644633922,0.347170523158709,0.3751624682225112,0.5064876520501206,0.45398655855402326,0.06344206444245014,28.5,direct,6,development
LightGBM,realized,common,global,12,346,346,346,342,1.0,11.524590540611953,18.244008070800806,69.95577132177637,0.31415670053318095,0.3879651938769578,0.5687233185638277,2.351110973989057,0.06409054304991692,342.0,direct,6,development
LightGBM,realized,common,mean_fold,12,346,346,346,342,1.0,11.556013397818655,16.067358686770493,68.47892244798663,0.35501304342014506,0.3853412953567352,0.5186148467739858,2.2405804436418575,0.10172845105302801,28.5,direct,6,development
DynamicRidge,realized,common,global,12,346,346,346,342,1.0,17.822110241790963,41.75353016905571,102.23019245725978,0.4858250998479602,0.4791217683001923,0.7066261170663644,5.88879625263967,0.1605267271164329,342.0,direct,6,development
DynamicRidge,realized,common,mean_fold,12,346,346,346,342,1.0,18.007565441353666,29.094575119199693,100.0949594767876,0.5421911613887184,0.4771971916413961,0.6518259497354494,5.6180243029223895,0.24968778279498174,28.5,direct,6,development
SeasonalNaive,realized,common,global,12,346,346,342,342,0.9884393063583815,30.099415204678362,48.76803909761905,258.886973425474,0.8205005579467559,0.6704318982615357,1.0868125019748986,16.251461988304094,0.4430097242148892,342.0,direct,6,development
SeasonalNaive,realized,common,mean_fold,12,346,346,342,342,0.9884393063583815,29.58986426302518,40.117834953838155,250.09686524585686,1.3280349888082887,0.6646614512438828,0.9464299187443448,15.075014081278448,1.0423219332499716,28.5,direct,6,development
MovingAvg28,realized,common,global,12,346,346,343,342,0.9913294797687862,29.127697829992513,44.4533546680161,263.78588503309726,0.7940118490241862,0.671674421608493,1.0731108070290774,10.736869376679955,0.2926836702394823,342.0,direct,6,development
MovingAvg28,realized,common,mean_fold,12,346,346,343,342,0.9913294797687862,28.74996585755019,37.040382423525735,254.3340832713997,1.231511615563418,0.6641048212840831,0.9199013680968972,9.699887362168928,0.8776222709303091,28.5,direct,6,development
NeuralNet,realized,model_specific,global,12,346,346,346,346,1.0,11.741316696001103,19.57844542504883,84.0293418109245,0.32229239006873317,0.4063651648162923,0.6333454968332514,-0.7872708146378253,-0.02161013104836871,346.0,direct,6,development
NeuralNet,realized,model_specific,mean_fold,12,346,346,346,346,1.0,11.665442160941973,17.078112790400812,82.8773018315237,0.39314276111121554,0.40464173532778736,0.5757798142530689,-0.8193250650930376,0.09390766174722798,28.833333333333332,direct,6,development
Ensemble,realized,model_specific,global,12,346,346,346,346,1.0,10.45634500330242,16.32277586816791,73.28062270584003,0.2870206561795032,0.3803559444655994,0.5922972023275791,0.7069287572325713,0.01940478778282187,346.0,direct,6,development
Ensemble,realized,model_specific,mean_fold,12,346,346,346,346,1.0,10.404610070278094,14.798958470008799,72.25479710435827,0.3433128445284375,0.3785579458047481,0.5380245816007261,0.6045504236228457,0.08889424313561806,28.833333333333332,direct,6,development
XGBoost,realized,model_specific,global,12,346,346,346,346,1.0,10.683747160641444,15.883235032601165,66.19773429921892,0.29326271460388253,0.39598600023283304,0.5950236054301384,0.49971980373294367,0.013717021189337446,346.0,direct,6,development
XGBoost,realized,model_specific,mean_fold,12,346,346,346,346,1.0,10.644266199621557,14.987278136826667,65.38136050632711,0.34972857613427566,0.39526233742950373,0.5561715484544711,0.3247280900894625,0.062392846993441546,28.833333333333332,direct,6,development
LightGBM,realized,model_specific,global,12,346,346,346,346,1.0,11.606329211179231,18.39164363099794,74.92095247990876,0.3185870612509333,0.4059261954538653,0.6099381168753122,2.219016152740903,0.06091071708435957,346.0,direct,6,development
LightGBM,realized,model_specific,mean_fold,12,346,346,346,346,1.0,11.571612094745888,16.047750606927135,73.92929738349154,0.3579255412726372,0.404413819501019,0.5610960859205332,2.0982703193178804,0.10125454655962975,28.833333333333332,direct,6,development
DynamicRidge,realized,model_specific,global,12,346,346,346,346,1.0,25.052870874460034,128.19810759376105,828.2355831453048,0.6876868958796646,0.496520526626817,0.8939770602822492,12.921978906399941,0.35470088866436966,346.0,direct,6,development
DynamicRidge,realized,model_specific,mean_fold,12,346,346,346,346,1.0,25.265715536778888,63.63831541472928,848.209754589302,0.773497229726979,0.49493173376391647,0.7928287875321408,12.922870318541714,0.4781922456713452,28.833333333333332,direct,6,development
SeasonalNaive,realized,model_specific,global,12,346,346,342,342,0.9884393063583815,30.099415204678362,48.76803909761905,258.886973425474,0.8205005579467559,0.6704318982615357,1.0868125019748986,16.251461988304094,0.4430097242148892,342.0,direct,6,development
SeasonalNaive,realized,model_specific,mean_fold,12,346,346,342,342,0.9884393063583815,29.58986426302518,40.117834953838155,250.09686524585686,1.3280349888082887,0.6646614512438828,0.9464299187443448,15.075014081278448,1.0423219332499716,28.5,direct,6,development
MovingAvg28,realized,model_specific,global,12,346,346,343,343,0.9913294797687862,29.214205999584376,44.50190461755072,263.3073868754181,0.7949601473905149,0.6755076929336896,1.092166342987165,10.534137979080304,0.2866488954243986,343.0,direct,6,development
MovingAvg28,realized,model_specific,mean_fold,12,346,346,343,343,0.9913294797687862,28.77069065744166,37.00778105123544,254.46419503055725,1.232368947769855,0.6680371318254518,0.942943315064584,9.667206925321825,0.8766771742499183,28.583333333333332,direct,6,development
NeuralNet,conditional,common,global,12,342,342,342,341,1.0,11.672953649380977,19.475311110311026,76.8591640240073,0.3172706196747101,0.38386584334564994,0.5895129236446905,-0.720940288203456,-0.019595140943518132,341.0,direct,6,development
NeuralNet,conditional,common,mean_fold,12,342,342,342,341,1.0,11.600189141887364,17.063371606457792,74.9598604602441,0.3898354021212688,0.37933819384016876,0.530614234730833,-0.7776758071097863,0.09372792554724892,28.416666666666668,direct,6,development
Ensemble,conditional,common,global,12,342,342,342,341,1.0,10.386140236574523,16.14831842748166,68.0934941755026,0.28229505983356545,0.35720821937257,0.5472037665993917,0.8211339304472206,0.02231840190359495,341.0,direct,6,development
Ensemble,conditional,common,mean_fold,12,342,342,342,341,1.0,10.348893595131653,14.744679869608026,66.41473795895892,0.34016742218217577,0.3528175278559842,0.48917559779601255,0.6983471609091789,0.0891680295832009,28.416666666666668,direct,6,development
XGBoost,conditional,common,global,12,342,342,342,341,1.0,10.638898141223315,15.676778259086413,63.95725178326973,0.2891650140409015,0.3725146070256023,0.545089078178653,0.6501678693329483,0.017671548178107396,341.0,direct,6,development
XGBoost,conditional,common,mean_fold,12,342,342,342,341,1.0,10.61666108586005,14.920190118919507,62.65197064269362,0.3470209624160236,0.369447783523507,0.5044029260792792,0.43895992233102493,0.0632925036997647,28.416666666666668,direct,6,development
LightGBM,conditional,common,global,12,342,342,342,341,1.0,11.554561950506702,18.270602697932222,69.77841588093044,0.3140527359415579,0.38323781912390914,0.5677597162142959,2.354180684274942,0.06398657845829389,341.0,direct,6,development
LightGBM,conditional,common,mean_fold,12,342,342,342,341,1.0,11.57192651736655,16.08100959186291,68.13591936233819,0.3548303627805789,0.37959890161338,0.515782302580105,2.2271037715024247,0.10154577041346186,28.416666666666668,direct,6,development
DynamicRidge,conditional,common,global,12,342,342,342,341,1.0,17.862170478290825,41.81410023438659,101.30958610219693,0.48549339495434174,0.4746617148488905,0.7020579915471414,5.893861433452875,0.16019502222281445,341.0,direct,6,development
DynamicRidge,conditional,common,mean_fold,12,342,342,342,341,1.0,18.01247412935583,29.104472995736856,98.8048500614287,0.5416083085042175,0.4713937106521402,0.6405406699321851,5.603100536269647,0.2491049299104808,28.416666666666668,direct,6,development
