ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_XGBoost,pred_LightGBM,fallback_XGBoost,nonfinite_XGBoost,catastrophic_XGBoost,residual_guard_XGBoost,residual_nonfinite_XGBoost,residual_raw_min_XGBoost,residual_raw_max_XGBoost,safety_limit_XGBoost,fallback_LightGBM,nonfinite_LightGBM,catastrophic_LightGBM,residual_guard_LightGBM,residual_nonfinite_LightGBM,residual_raw_min_LightGBM,residual_raw_max_LightGBM,safety_limit_LightGBM,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
14,6,2023-01-16,2023-01-10,development,direct,winter_test_like,24.709684,27.64912,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,34.3,33.0,24.607142857142858
15,6,2023-01-16,2023-01-10,development,direct,winter_test_like,25.646856,24.985586,False,False,False,False,False,,,,False,False,False,False,False,,,,54.0,True,43.1,40.0,32.17857142857143
16,6,2023-01-16,2023-01-10,development,direct,winter_test_like,47.08337,48.602592,False,False,False,False,False,,,,False,False,False,False,False,,,,43.0,True,71.4,58.0,70.89285714285714
17,6,2023-01-16,2023-01-10,development,direct,winter_test_like,22.370764,20.384876,False,False,False,False,False,,,,False,False,False,False,False,,,,14.0,True,23.2,23.0,17.392857142857142
18,6,2023-01-16,2023-01-10,development,direct,winter_test_like,36.69908,39.20635,False,False,False,False,False,,,,False,False,False,False,False,,,,59.0,True,38.2,21.0,35.285714285714285
19,6,2023-01-16,2023-01-10,development,direct,winter_test_like,44.183926,51.657974,False,False,False,False,False,,,,False,False,False,False,False,,,,3.0,True,76.5,90.0,38.607142857142854
20,6,2023-01-16,2023-01-10,development,direct,winter_test_like,38.81168,39.14872,False,False,False,False,False,,,,False,False,False,False,False,,,,45.0,True,43.6,38.0,40.5
21,6,2023-01-16,2023-01-10,development,direct,winter_test_like,29.329475,26.730673,False,False,False,False,False,,,,False,False,False,False,False,,,,36.0,True,31.7,35.0,20.5
22,6,2023-01-16,2023-01-10,development,direct,winter_test_like,4.5082874,4.2570596,False,False,False,False,False,,,,False,False,False,False,False,,,,2.0,True,13.9,6.0,17.428571428571427
23,6,2023-01-16,2023-01-10,development,direct,winter_test_like,44.00652,45.311413,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,67.2,49.0,37.785714285714285
24,6,2023-01-16,2023-01-10,development,direct,winter_test_like,5.7711253,14.341399,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,,,
25,6,2023-01-16,2023-01-10,development,direct,winter_test_like,28.11311,23.702976,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,35.8,31.0,30.678571428571427
26,6,2023-01-16,2023-01-10,development,direct,winter_test_like,0.33826393,0.3281005,False,False,False,False,False,,,,False,False,False,False,False,,,,1.0,True,5.0,5.0,5.454545454545454
27,6,2023-01-16,2023-01-10,development,direct,winter_test_like,25.561424,20.471281,False,False,False,False,False,,,,False,False,False,False,False,,,,4.0,True,41.0,34.0,26.416666666666668
28,6,2023-01-16,2023-01-10,development,direct,winter_test_like,11.461018,11.444889,False,False,False,False,False,,,,False,False,False,False,False,,,,9.0,True,10.5,21.0,5.107142857142857
1,7,2023-01-17,2023-01-10,development,direct,winter_test_like,50.68427,46.787006,False,False,False,False,False,,,,False,False,False,False,False,,,,51.0,True,60.2,52.0,81.92857142857143
2,7,2023-01-17,2023-01-10,development,direct,winter_test_like,41.543083,45.20039,False,False,False,False,False,,,,False,False,False,False,False,,,,21.0,True,62.3,53.0,67.25
3,7,2023-01-17,2023-01-10,development,direct,winter_test_like,24.879587,28.058865,False,False,False,False,False,,,,False,False,False,False,False,,,,37.0,True,30.8,23.0,54.67857142857143
4,7,2023-01-17,2023-01-10,development,direct,winter_test_like,30.816154,31.776083,False,False,False,False,False,,,,False,False,False,False,False,,,,7.0,True,69.0,68.0,95.82142857142857
5,7,2023-01-17,2023-01-10,development,direct,winter_test_like,85.171135,81.44597,False,False,False,False,False,,,,False,False,False,False,False,,,,100.0,True,133.1,113.0,116.03571428571429
6,7,2023-01-17,2023-01-10,development,direct,winter_test_like,14.603042,15.5682,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,25.8,38.0,17.0
7,7,2023-01-17,2023-01-10,development,direct,winter_test_like,18.58525,20.092463,False,False,False,False,False,,,,False,False,False,False,False,,,,15.0,True,15.2,13.0,14.892857142857142
8,7,2023-01-17,2023-01-10,development,direct,winter_test_like,33.284893,35.76828,False,False,False,False,False,,,,False,False,False,False,False,,,,33.0,True,25.3,27.0,20.821428571428573
9,7,2023-01-17,2023-01-10,development,direct,winter_test_like,27.854996,29.558214,False,False,False,False,False,,,,False,False,False,False,False,,,,41.0,True,53.0,44.0,38.392857142857146
10,7,2023-01-17,2023-01-10,development,direct,winter_test_like,23.848457,22.797049,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,52.6,61.0,32.142857142857146
11,7,2023-01-17,2023-01-10,development,direct,winter_test_like,42.689213,40.52192,False,False,False,False,False,,,,False,False,False,False,False,,,,33.0,True,47.9,37.0,74.64285714285714
12,7,2023-01-17,2023-01-10,development,direct,winter_test_like,20.380636,18.64175,False,False,False,False,False,,,,False,False,False,False,False,,,,19.0,True,31.3,26.0,26.785714285714285
13,7,2023-01-17,2023-01-10,development,direct,winter_test_like,48.487286,44.44213,False,False,False,False,False,,,,False,False,False,False,False,,,,40.0,True,53.9,57.0,40.42857142857143
14,7,2023-01-17,2023-01-10,development,direct,winter_test_like,24.577745,26.144917,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,41.9,50.0,24.607142857142858
15,7,2023-01-17,2023-01-10,development,direct,winter_test_like,24.21961,23.59953,False,False,False,False,False,,,,False,False,False,False,False,,,,52.0,True,39.6,41.0,32.17857142857143
16,7,2023-01-17,2023-01-10,development,direct,winter_test_like,47.097954,47.30209,False,False,False,False,False,,,,False,False,False,False,False,,,,71.0,True,70.1,45.0,70.89285714285714
17,7,2023-01-17,2023-01-10,development,direct,winter_test_like,17.513739,17.307888,False,False,False,False,False,,,,False,False,False,False,False,,,,15.0,True,16.4,21.0,17.392857142857142
18,7,2023-01-17,2023-01-10,development,direct,winter_test_like,37.049686,38.268665,False,False,False,False,False,,,,False,False,False,False,False,,,,59.0,True,46.4,29.0,35.285714285714285
19,7,2023-01-17,2023-01-10,development,direct,winter_test_like,42.085278,50.582596,False,False,False,False,False,,,,False,False,False,False,False,,,,5.0,True,71.5,111.0,38.607142857142854
20,7,2023-01-17,2023-01-10,development,direct,winter_test_like,37.634487,37.735893,False,False,False,False,False,,,,False,False,False,False,False,,,,44.0,True,42.4,44.0,40.5
21,7,2023-01-17,2023-01-10,development,direct,winter_test_like,25.125395,24.94363,False,False,False,False,False,,,,False,False,False,False,False,,,,36.0,True,22.9,28.0,20.5
22,7,2023-01-17,2023-01-10,development,direct,winter_test_like,3.926788,4.3212852,False,False,False,False,False,,,,False,False,False,False,False,,,,2.0,True,12.4,2.0,17.428571428571427
23,7,2023-01-17,2023-01-10,development,direct,winter_test_like,40.99211,42.115547,False,False,False,False,False,,,,False,False,False,False,False,,,,35.0,True,63.2,58.0,37.785714285714285
24,7,2023-01-17,2023-01-10,development,direct,winter_test_like,5.779791,12.961887,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,,,
25,7,2023-01-17,2023-01-10,development,direct,winter_test_like,26.219193,23.560806,False,False,False,False,False,,,,False,False,False,False,False,,,,25.0,True,38.1,38.0,30.678571428571427
26,7,2023-01-17,2023-01-10,development,direct,winter_test_like,0.5224154,0.4264114,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,True,0.0,0.0,5.454545454545454
27,7,2023-01-17,2023-01-10,development,direct,winter_test_like,24.145672,22.644411,False,False,False,False,False,,,,False,False,False,False,False,,,,3.0,True,35.8,35.0,26.416666666666668
28,7,2023-01-17,2023-01-10,development,direct,winter_test_like,10.91592,10.030296,False,False,False,False,False,,,,False,False,False,False,False,,,,8.0,True,12.8,25.0,5.107142857142857
1,1,2024-06-21,2024-06-20,development,direct,regular,27.367306,24.664833,False,False,False,False,False,,,,False,False,False,False,False,,,,29.0,True,17.1,17.0,17.5
2,1,2024-06-21,2024-06-20,development,direct,regular,26.315353,27.713873,False,False,False,False,False,,,,False,False,False,False,False,,,,21.0,True,24.0,18.0,31.428571428571427
3,1,2024-06-21,2024-06-20,development,direct,regular,21.865627,21.038445,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,18.8,26.0,16.071428571428573
4,1,2024-06-21,2024-06-20,development,direct,regular,26.764395,23.899584,False,False,False,False,False,,,,False,False,False,False,False,,,,11.0,True,6.9,4.0,12.714285714285714
5,1,2024-06-21,2024-06-20,development,direct,regular,60.874084,60.552795,False,False,False,False,False,,,,False,False,False,False,False,,,,54.0,True,58.4,61.0,78.92857142857143
6,1,2024-06-21,2024-06-20,development,direct,regular,18.39008,16.281208,False,False,False,False,False,,,,False,False,False,False,False,,,,13.0,True,26.6,34.0,27.035714285714285
7,1,2024-06-21,2024-06-20,development,direct,regular,33.43563,35.324043,False,False,False,False,False,,,,False,False,False,False,False,,,,21.0,True,49.4,49.0,61.5
8,1,2024-06-21,2024-06-20,development,direct,regular,22.872494,24.369455,False,False,False,False,False,,,,False,False,False,False,False,,,,31.0,True,15.6,13.0,26.821428571428573
9,1,2024-06-21,2024-06-20,development,direct,regular,27.947973,27.51542,False,False,False,False,False,,,,False,False,False,False,False,,,,35.0,True,26.6,30.0,36.0
10,1,2024-06-21,2024-06-20,development,direct,regular,17.2669,16.324585,False,False,False,False,False,,,,False,False,False,False,False,,,,19.0,True,18.0,19.0,23.107142857142858
11,1,2024-06-21,2024-06-20,development,direct,regular,27.782747,26.506838,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,25.4,31.0,20.25
12,1,2024-06-21,2024-06-20,development,direct,regular,25.10706,22.79425,False,False,False,False,False,,,,False,False,False,False,False,,,,13.0,True,33.7,46.0,29.428571428571427
13,1,2024-06-21,2024-06-20,development,direct,regular,25.021671,25.441444,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,26.6,34.0,35.67857142857143
14,1,2024-06-21,2024-06-20,development,direct,regular,13.785511,13.323594,False,False,False,False,False,,,,False,False,False,False,False,,,,16.0,True,14.7,19.0,21.25
15,1,2024-06-21,2024-06-20,development,direct,regular,27.285053,26.493017,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,30.1,34.0,37.25
16,1,2024-06-21,2024-06-20,development,direct,regular,56.20547,57.291946,False,False,False,False,False,,,,False,False,False,False,False,,,,36.0,True,57.7,64.0,70.35714285714286
17,1,2024-06-21,2024-06-20,development,direct,regular,15.410201,13.842987,False,False,False,False,False,,,,False,False,False,False,False,,,,14.0,True,20.6,21.0,22.821428571428573
18,1,2024-06-21,2024-06-20,development,direct,regular,21.366373,20.696892,False,False,False,False,False,,,,False,False,False,False,False,,,,17.0,True,19.8,28.0,26.535714285714285
19,1,2024-06-21,2024-06-20,development,direct,regular,25.902227,25.628082,False,False,False,False,False,,,,False,False,False,False,False,,,,13.0,True,14.9,20.0,17.428571428571427
20,1,2024-06-21,2024-06-20,development,direct,regular,24.688309,23.86301,False,False,False,False,False,,,,False,False,False,False,False,,,,14.0,True,33.8,31.0,31.0
21,1,2024-06-21,2024-06-20,development,direct,regular,13.326279,14.164919,False,False,False,False,False,,,,False,False,False,False,False,,,,10.0,True,17.3,20.0,17.821428571428573
22,1,2024-06-21,2024-06-20,development,direct,regular,32.10878,33.9586,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,28.6,25.0,38.535714285714285
23,1,2024-06-21,2024-06-20,development,direct,regular,25.134527,24.410872,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,25.1,19.0,29.428571428571427
24,1,2024-06-21,2024-06-20,development,direct,regular,40.55243,44.658802,False,False,False,False,False,,,,False,False,False,False,False,,,,44.0,True,43.2,50.0,53.32142857142857
25,1,2024-06-21,2024-06-20,development,direct,regular,26.451273,25.292242,False,False,False,False,False,,,,False,False,False,False,False,,,,20.0,True,24.0,24.0,33.285714285714285
26,1,2024-06-21,2024-06-20,development,direct,regular,31.168139,29.939276,False,False,False,False,False,,,,False,False,False,False,False,,,,40.0,True,26.0,24.0,30.857142857142858
27,1,2024-06-21,2024-06-20,development,direct,regular,34.96504,33.04939,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,36.2,33.0,44.142857142857146
28,1,2024-06-21,2024-06-20,development,direct,regular,53.041523,54.32961,False,False,False,False,False,,,,False,False,False,False,False,,,,52.0,True,71.5,52.0,78.75
29,1,2024-06-21,2024-06-20,development,direct,regular,41.61184,42.051502,False,False,False,False,False,,,,False,False,False,False,False,,,,35.0,True,40.9,43.0,51.92857142857143
30,1,2024-06-21,2024-06-20,development,direct,regular,43.778637,46.533894,False,False,False,False,False,,,,False,False,False,False,False,,,,56.0,True,43.1,63.0,45.407407407407405
1,2,2024-06-22,2024-06-20,development,direct,regular,22.289234,20.52699,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,7.5,3.0,17.5
2,2,2024-06-22,2024-06-20,development,direct,regular,21.545265,22.578754,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,16.6,14.0,31.428571428571427
3,2,2024-06-22,2024-06-20,development,direct,regular,16.388977,16.885834,False,False,False,False,False,,,,False,False,False,False,False,,,,14.0,True,8.3,13.0,16.071428571428573
4,2,2024-06-22,2024-06-20,development,direct,regular,19.94145,19.385983,False,False,False,False,False,,,,False,False,False,False,False,,,,7.0,True,8.1,6.0,12.714285714285714
5,2,2024-06-22,2024-06-20,development,direct,regular,46.98534,46.23461,False,False,False,False,False,,,,False,False,False,False,False,,,,31.0,True,52.4,54.0,78.92857142857143
6,2,2024-06-22,2024-06-20,development,direct,regular,15.926037,14.92772,False,False,False,False,False,,,,False,False,False,False,False,,,,9.0,True,22.7,18.0,27.035714285714285
7,2,2024-06-22,2024-06-20,development,direct,regular,26.271849,29.55182,False,False,False,False,False,,,,False,False,False,False,False,,,,20.0,True,35.5,17.0,61.5
8,2,2024-06-22,2024-06-20,development,direct,regular,14.356215,16.28589,False,False,False,False,False,,,,False,False,False,False,False,,,,10.0,True,14.7,19.0,26.821428571428573
9,2,2024-06-22,2024-06-20,development,direct,regular,27.17932,27.580296,False,False,False,False,False,,,,False,False,False,False,False,,,,9.0,True,23.7,23.0,36.0
10,2,2024-06-22,2024-06-20,development,direct,regular,11.186585,10.652364,False,False,False,False,False,,,,False,False,False,False,False,,,,7.0,True,12.8,13.0,23.107142857142858
11,2,2024-06-22,2024-06-20,development,direct,regular,18.531452,18.46869,False,False,False,False,False,,,,False,False,False,False,False,,,,19.0,True,7.8,9.0,20.25
12,2,2024-06-22,2024-06-20,development,direct,regular,17.300121,15.769437,False,False,False,False,False,,,,False,False,False,False,False,,,,16.0,True,19.3,19.0,29.428571428571427
13,2,2024-06-22,2024-06-20,development,direct,regular,20.56172,21.821566,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,25.7,28.0,35.67857142857143
14,2,2024-06-22,2024-06-20,development,direct,regular,11.62722,11.651759,False,False,False,False,False,,,,False,False,False,False,False,,,,7.0,True,13.9,12.0,21.25
15,2,2024-06-22,2024-06-20,development,direct,regular,22.018095,21.506006,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,27.5,26.0,37.25
16,2,2024-06-22,2024-06-20,development,direct,regular,41.270054,41.86789,False,False,False,False,False,,,,False,False,False,False,False,,,,41.0,True,44.7,51.0,70.35714285714286
17,2,2024-06-22,2024-06-20,development,direct,regular,11.244415,11.563088,False,False,False,False,False,,,,False,False,False,False,False,,,,10.0,True,15.3,11.0,22.821428571428573
18,2,2024-06-22,2024-06-20,development,direct,regular,14.375621,15.398853,False,False,False,False,False,,,,False,False,False,False,False,,,,14.0,True,13.9,10.0,26.535714285714285
19,2,2024-06-22,2024-06-20,development,direct,regular,18.303644,18.053865,False,False,False,False,False,,,,False,False,False,False,False,,,,5.0,True,6.7,7.0,17.428571428571427
20,2,2024-06-22,2024-06-20,development,direct,regular,16.658201,16.702919,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,17.6,17.0,31.0
21,2,2024-06-22,2024-06-20,development,direct,regular,10.9074,11.289452,False,False,False,False,False,,,,False,False,False,False,False,,,,8.0,True,13.4,19.0,17.821428571428573
22,2,2024-06-22,2024-06-20,development,direct,regular,28.130482,30.98641,False,False,False,False,False,,,,False,False,False,False,False,,,,29.0,True,28.3,27.0,38.535714285714285
23,2,2024-06-22,2024-06-20,development,direct,regular,18.673006,18.160698,False,False,False,False,False,,,,False,False,False,False,False,,,,26.0,True,14.2,13.0,29.428571428571427
24,2,2024-06-22,2024-06-20,development,direct,regular,36.8655,37.74866,False,False,False,False,False,,,,False,False,False,False,False,,,,29.0,True,38.2,40.0,53.32142857142857
25,2,2024-06-22,2024-06-20,development,direct,regular,20.192183,18.578745,False,False,False,False,False,,,,False,False,False,False,False,,,,13.0,True,21.6,16.0,33.285714285714285
26,2,2024-06-22,2024-06-20,development,direct,regular,27.491991,26.600805,False,False,False,False,False,,,,False,False,False,False,False,,,,37.0,True,13.4,12.0,30.857142857142858
27,2,2024-06-22,2024-06-20,development,direct,regular,30.742624,28.007755,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,30.3,31.0,44.142857142857146
28,2,2024-06-22,2024-06-20,development,direct,regular,47.93944,41.940903,False,False,False,False,False,,,,False,False,False,False,False,,,,64.0,True,53.3,38.0,78.75
29,2,2024-06-22,2024-06-20,development,direct,regular,35.861122,35.930996,False,False,False,False,False,,,,False,False,False,False,False,,,,47.0,True,35.0,39.0,51.92857142857143
30,2,2024-06-22,2024-06-20,development,direct,regular,47.794357,47.92748,False,False,False,False,False,,,,False,False,False,False,False,,,,49.0,True,43.5,61.0,45.407407407407405
1,3,2024-06-23,2024-06-20,development,direct,regular,36.297512,35.24618,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,12.8,7.0,17.5
2,3,2024-06-23,2024-06-20,development,direct,regular,35.231384,33.727345,False,False,False,False,False,,,,False,False,False,False,False,,,,25.0,True,26.7,18.0,31.428571428571427
3,3,2024-06-23,2024-06-20,development,direct,regular,30.17604,29.702457,False,False,False,False,False,,,,False,False,False,False,False,,,,25.0,True,16.7,16.0,16.071428571428573
4,3,2024-06-23,2024-06-20,development,direct,regular,34.821674,35.9591,False,False,False,False,False,,,,False,False,False,False,False,,,,24.0,True,8.4,5.0,12.714285714285714
5,3,2024-06-23,2024-06-20,development,direct,regular,87.616264,86.37128,False,False,False,False,False,,,,False,False,False,False,False,,,,97.0,True,81.8,97.0,78.92857142857143
6,3,2024-06-23,2024-06-20,development,direct,regular,25.175898,24.510832,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,35.6,40.0,27.035714285714285
7,3,2024-06-23,2024-06-20,development,direct,regular,47.290375,48.107162,False,False,False,False,False,,,,False,False,False,False,False,,,,50.0,True,58.0,51.0,61.5
8,3,2024-06-23,2024-06-20,development,direct,regular,32.916428,32.563744,False,False,False,False,False,,,,False,False,False,False,False,,,,34.0,True,29.0,33.0,26.821428571428573
9,3,2024-06-23,2024-06-20,development,direct,regular,49.495686,46.37098,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,55.6,79.0,36.0
10,3,2024-06-23,2024-06-20,development,direct,regular,25.362595,22.563025,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,32.8,43.0,23.107142857142858
11,3,2024-06-23,2024-06-20,development,direct,regular,33.987972,31.41181,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,16.4,19.0,20.25
12,3,2024-06-23,2024-06-20,development,direct,regular,34.108105,31.363321,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,37.7,44.0,29.428571428571427
13,3,2024-06-23,2024-06-20,development,direct,regular,38.087048,38.543682,False,False,False,False,False,,,,False,False,False,False,False,,,,48.0,True,47.4,61.0,35.67857142857143
14,3,2024-06-23,2024-06-20,development,direct,regular,24.55255,21.611994,False,False,False,False,False,,,,False,False,False,False,False,,,,15.0,True,31.6,41.0,21.25
15,3,2024-06-23,2024-06-20,development,direct,regular,37.420193,37.685516,False,False,False,False,False,,,,False,False,False,False,False,,,,34.0,True,41.2,45.0,37.25
16,3,2024-06-23,2024-06-20,development,direct,regular,75.07869,75.83624,False,False,False,False,False,,,,False,False,False,False,False,,,,82.0,True,73.6,84.0,70.35714285714286
17,3,2024-06-23,2024-06-20,development,direct,regular,22.087328,20.565746,False,False,False,False,False,,,,False,False,False,False,False,,,,14.0,True,34.8,35.0,22.821428571428573
18,3,2024-06-23,2024-06-20,development,direct,regular,35.775673,33.851803,False,False,False,False,False,,,,False,False,False,False,False,,,,25.0,True,37.1,51.0,26.535714285714285
19,3,2024-06-23,2024-06-20,development,direct,regular,37.4126,37.966118,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,23.8,40.0,17.428571428571427
20,3,2024-06-23,2024-06-20,development,direct,regular,30.702858,29.798273,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,35.9,35.0,31.0
21,3,2024-06-23,2024-06-20,development,direct,regular,20.160765,21.635092,False,False,False,False,False,,,,False,False,False,False,False,,,,17.0,True,20.4,26.0,17.821428571428573
22,3,2024-06-23,2024-06-20,development,direct,regular,47.406185,48.705772,False,False,False,False,False,,,,False,False,False,False,False,,,,46.0,True,55.1,67.0,38.535714285714285
23,3,2024-06-23,2024-06-20,development,direct,regular,34.779823,37.129917,False,False,False,False,False,,,,False,False,False,False,False,,,,32.0,True,38.1,49.0,29.428571428571427
24,3,2024-06-23,2024-06-20,development,direct,regular,76.07646,73.88467,False,False,False,False,False,,,,False,False,False,False,False,,,,51.0,True,68.6,79.0,53.32142857142857
25,3,2024-06-23,2024-06-20,development,direct,regular,37.718758,36.65375,False,False,False,False,False,,,,False,False,False,False,False,,,,46.0,True,40.6,43.0,33.285714285714285
26,3,2024-06-23,2024-06-20,development,direct,regular,45.78584,44.824432,False,False,False,False,False,,,,False,False,False,False,False,,,,51.0,True,39.9,58.0,30.857142857142858
27,3,2024-06-23,2024-06-20,development,direct,regular,51.531635,49.355278,False,False,False,False,False,,,,False,False,False,False,False,,,,42.0,True,64.4,79.0,44.142857142857146
28,3,2024-06-23,2024-06-20,development,direct,regular,78.27483,71.46496,False,False,False,False,False,,,,False,False,False,False,False,,,,76.0,True,108.8,109.0,78.75
29,3,2024-06-23,2024-06-20,development,direct,regular,66.24193,57.770275,False,False,False,False,False,,,,False,False,False,False,False,,,,50.0,True,65.1,75.0,51.92857142857143
30,3,2024-06-23,2024-06-20,development,direct,regular,70.37292,70.76623,False,False,False,False,False,,,,False,False,False,False,False,,,,76.0,True,73.0,115.0,45.407407407407405
1,4,2024-06-24,2024-06-20,development,direct,regular,46.560402,47.17689,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,22.4,30.0,17.5
2,4,2024-06-24,2024-06-20,development,direct,regular,60.22444,54.637657,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,38.7,58.0,31.428571428571427
3,4,2024-06-24,2024-06-20,development,direct,regular,44.653717,43.064476,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,23.4,27.0,16.071428571428573
4,4,2024-06-24,2024-06-20,development,direct,regular,15.975357,16.08176,False,False,False,False,False,,,,False,False,False,False,False,,,,8.0,True,22.9,47.0,12.714285714285714
5,4,2024-06-24,2024-06-20,development,direct,regular,114.79346,135.36386,False,False,False,False,False,,,,False,False,False,False,False,,,,123.0,True,105.9,112.0,78.92857142857143
6,4,2024-06-24,2024-06-20,development,direct,regular,48.023994,39.748005,False,False,False,False,False,,,,False,False,False,False,False,,,,46.0,True,33.7,36.0,27.035714285714285
7,4,2024-06-24,2024-06-20,development,direct,regular,101.23215,80.74068,False,False,False,False,False,,,,False,False,False,False,False,,,,62.0,True,66.4,52.0,61.5
8,4,2024-06-24,2024-06-20,development,direct,regular,48.5138,46.09372,False,False,False,False,False,,,,False,False,False,False,False,,,,26.0,True,36.4,31.0,26.821428571428573
9,4,2024-06-24,2024-06-20,development,direct,regular,56.24971,63.53993,False,False,False,False,False,,,,False,False,False,False,False,,,,71.0,True,39.6,51.0,36.0
10,4,2024-06-24,2024-06-20,development,direct,regular,44.85759,47.048306,False,False,False,False,False,,,,False,False,False,False,False,,,,48.0,True,28.1,27.0,23.107142857142858
11,4,2024-06-24,2024-06-20,development,direct,regular,39.55189,36.63574,False,False,False,False,False,,,,False,False,False,False,False,,,,47.0,True,26.5,40.0,20.25
12,4,2024-06-24,2024-06-20,development,direct,regular,63.598797,66.96834,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,29.3,26.0,29.428571428571427
13,4,2024-06-24,2024-06-20,development,direct,regular,75.95094,76.61975,False,False,False,False,False,,,,False,False,False,False,False,,,,95.0,True,43.8,48.0,35.67857142857143
14,4,2024-06-24,2024-06-20,development,direct,regular,46.644802,51.024086,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,21.6,16.0,21.25
15,4,2024-06-24,2024-06-20,development,direct,regular,54.649776,58.894203,False,False,False,False,False,,,,False,False,False,False,False,,,,39.0,True,45.4,46.0,37.25
16,4,2024-06-24,2024-06-20,development,direct,regular,134.74887,127.45009,False,False,False,False,False,,,,False,False,False,False,False,,,,140.0,True,75.7,77.0,70.35714285714286
17,4,2024-06-24,2024-06-20,development,direct,regular,53.734436,57.20494,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,23.6,23.0,22.821428571428573
18,4,2024-06-24,2024-06-20,development,direct,regular,68.122025,65.58291,False,False,False,False,False,,,,False,False,False,False,False,,,,45.0,True,29.5,15.0,26.535714285714285
19,4,2024-06-24,2024-06-20,development,direct,regular,39.829258,35.577896,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,23.4,30.0,17.428571428571427
20,4,2024-06-24,2024-06-20,development,direct,regular,71.76476,63.221157,False,False,False,False,False,,,,False,False,False,False,False,,,,53.0,True,27.0,18.0,31.0
21,4,2024-06-24,2024-06-20,development,direct,regular,50.367462,51.73418,False,False,False,False,False,,,,False,False,False,False,False,,,,34.0,True,21.3,26.0,17.821428571428573
22,4,2024-06-24,2024-06-20,development,direct,regular,62.83043,54.430252,False,False,False,False,False,,,,False,False,False,False,False,,,,53.0,True,45.8,50.0,38.535714285714285
23,4,2024-06-24,2024-06-20,development,direct,regular,31.361961,31.274706,False,False,False,False,False,,,,False,False,False,False,False,,,,33.0,True,35.7,36.0,29.428571428571427
24,4,2024-06-24,2024-06-20,development,direct,regular,69.62615,72.348335,False,False,False,False,False,,,,False,False,False,False,False,,,,60.0,True,58.0,61.0,53.32142857142857
25,4,2024-06-24,2024-06-20,development,direct,regular,86.50228,74.639015,False,False,False,False,False,,,,False,False,False,False,False,,,,29.0,True,33.5,30.0,33.285714285714285
26,4,2024-06-24,2024-06-20,development,direct,regular,73.082,71.16703,False,False,False,False,False,,,,False,False,False,False,False,,,,76.0,True,48.7,53.0,30.857142857142858
27,4,2024-06-24,2024-06-20,development,direct,regular,67.77347,72.13851,False,False,False,False,False,,,,False,False,False,False,False,,,,57.0,True,49.0,41.0,44.142857142857146
28,4,2024-06-24,2024-06-20,development,direct,regular,121.61078,125.808304,False,False,False,False,False,,,,False,False,False,False,False,,,,123.0,True,79.7,85.0,78.75
29,4,2024-06-24,2024-06-20,development,direct,regular,70.706955,71.59352,False,False,False,False,False,,,,False,False,False,False,False,,,,68.0,True,61.1,68.0,51.92857142857143
30,4,2024-06-24,2024-06-20,development,direct,regular,63.180405,62.55297,False,False,False,False,False,,,,False,False,False,False,False,,,,76.0,True,64.1,87.0,45.407407407407405
