ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_NeuralNet,fallback_NeuralNet,nonfinite_NeuralNet,catastrophic_NeuralNet,residual_guard_NeuralNet,residual_nonfinite_NeuralNet,residual_raw_min_NeuralNet,residual_raw_max_NeuralNet,safety_limit_NeuralNet,pred_NeuralNet_seed42,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
22,2,2023-01-12,2023-01-10,development,direct,winter_test_like,4.320121877961799,False,False,False,False,False,,,,4.320121877961799,3.0,True,10.8,7.0,17.428571428571427
23,2,2023-01-12,2023-01-10,development,direct,winter_test_like,30.945646074758976,False,False,False,False,False,,,,30.945646074758976,26.0,True,30.9,39.0,37.785714285714285
24,2,2023-01-12,2023-01-10,development,direct,winter_test_like,10.74578321479356,False,False,False,False,False,,,,10.74578321479356,0.0,False,,,
25,2,2023-01-12,2023-01-10,development,direct,winter_test_like,23.748999329545665,False,False,False,False,False,,,,23.748999329545665,37.0,True,31.1,56.0,30.678571428571427
26,2,2023-01-12,2023-01-10,development,direct,winter_test_like,0.2907653207662576,False,False,False,False,False,,,,0.2907653207662576,1.0,False,2.857142857142857,0.0,5.454545454545454
27,2,2023-01-12,2023-01-10,development,direct,winter_test_like,18.78493048505456,False,False,False,False,False,,,,18.78493048505456,21.0,True,27.666666666666668,38.0,26.416666666666668
28,2,2023-01-12,2023-01-10,development,direct,winter_test_like,13.933390686973349,False,False,False,False,False,,,,13.933390686973349,11.0,True,4.5,7.0,5.107142857142857
1,3,2023-01-13,2023-01-10,development,direct,winter_test_like,47.227255065155575,False,False,False,False,False,,,,47.227255065155575,45.0,True,75.8,68.0,81.92857142857143
2,3,2023-01-13,2023-01-10,development,direct,winter_test_like,57.647145003273025,False,False,False,False,False,,,,57.647145003273025,46.0,True,77.5,120.0,67.25
3,3,2023-01-13,2023-01-10,development,direct,winter_test_like,5.556614898520422,False,False,False,False,False,,,,5.556614898520422,4.0,True,30.6,13.0,54.67857142857143
4,3,2023-01-13,2023-01-10,development,direct,winter_test_like,58.36331231756783,False,False,False,False,False,,,,58.36331231756783,47.0,True,78.3,81.0,95.82142857142857
5,3,2023-01-13,2023-01-10,development,direct,winter_test_like,68.72902907698118,False,False,False,False,False,,,,68.72902907698118,61.0,True,99.1,143.0,116.03571428571429
6,3,2023-01-13,2023-01-10,development,direct,winter_test_like,10.619867262940732,False,False,False,False,False,,,,10.619867262940732,18.0,True,10.6,13.0,17.0
7,3,2023-01-13,2023-01-10,development,direct,winter_test_like,6.315186752632501,False,False,False,False,False,,,,6.315186752632501,10.0,True,19.3,34.0,14.892857142857142
8,3,2023-01-13,2023-01-10,development,direct,winter_test_like,11.483033311274813,False,False,False,False,False,,,,11.483033311274813,22.0,True,13.5,10.0,20.821428571428573
9,3,2023-01-13,2023-01-10,development,direct,winter_test_like,21.787005151126927,False,False,False,False,False,,,,21.787005151126927,33.0,True,24.5,36.0,38.392857142857146
10,3,2023-01-13,2023-01-10,development,direct,winter_test_like,43.48605595698183,False,False,False,False,False,,,,43.48605595698183,28.0,True,31.0,63.0,32.142857142857146
11,3,2023-01-13,2023-01-10,development,direct,winter_test_like,35.49234755042131,False,False,False,False,False,,,,35.49234755042131,29.0,True,51.8,50.0,74.64285714285714
12,3,2023-01-13,2023-01-10,development,direct,winter_test_like,10.279404597742598,False,False,False,False,False,,,,10.279404597742598,22.0,True,26.7,42.0,26.785714285714285
13,3,2023-01-13,2023-01-10,development,direct,winter_test_like,33.74295203328024,False,False,False,False,False,,,,33.74295203328024,28.0,True,27.1,36.0,40.42857142857143
14,3,2023-01-13,2023-01-10,development,direct,winter_test_like,28.0037218162183,False,False,False,False,False,,,,28.0037218162183,41.0,True,19.8,35.0,24.607142857142858
15,3,2023-01-13,2023-01-10,development,direct,winter_test_like,29.49791116576049,False,False,False,False,False,,,,29.49791116576049,35.0,True,32.3,55.0,32.17857142857143
16,3,2023-01-13,2023-01-10,development,direct,winter_test_like,23.96190742314222,False,False,False,False,False,,,,23.96190742314222,29.0,True,57.3,50.0,70.89285714285714
17,3,2023-01-13,2023-01-10,development,direct,winter_test_like,12.456781263696643,False,False,False,False,False,,,,12.456781263696643,10.0,True,9.9,10.0,17.392857142857142
18,3,2023-01-13,2023-01-10,development,direct,winter_test_like,11.5321121842709,False,False,False,False,False,,,,11.5321121842709,18.0,True,28.7,46.0,35.285714285714285
19,3,2023-01-13,2023-01-10,development,direct,winter_test_like,87.17005199218659,False,False,False,False,False,,,,87.17005199218659,47.0,True,33.8,74.0,38.607142857142854
20,3,2023-01-13,2023-01-10,development,direct,winter_test_like,22.395909227518093,False,False,False,False,False,,,,22.395909227518093,15.0,True,43.2,62.0,40.5
21,3,2023-01-13,2023-01-10,development,direct,winter_test_like,14.367863574486615,False,False,False,False,False,,,,14.367863574486615,24.0,True,15.1,18.0,20.5
22,3,2023-01-13,2023-01-10,development,direct,winter_test_like,3.5249677239934663,False,False,False,False,False,,,,3.5249677239934663,3.0,True,6.4,1.0,17.428571428571427
23,3,2023-01-13,2023-01-10,development,direct,winter_test_like,26.408895324673917,False,False,False,False,False,,,,26.408895324673917,28.0,True,31.1,56.0,37.785714285714285
24,3,2023-01-13,2023-01-10,development,direct,winter_test_like,10.625764413269334,False,False,False,False,False,,,,10.625764413269334,0.0,False,,,
25,3,2023-01-13,2023-01-10,development,direct,winter_test_like,21.270206604485253,False,False,False,False,False,,,,21.270206604485253,23.0,True,19.0,33.0,30.678571428571427
26,3,2023-01-13,2023-01-10,development,direct,winter_test_like,2.760989608447646,False,False,False,False,False,,,,2.760989608447646,0.0,False,13.0,13.0,5.454545454545454
27,3,2023-01-13,2023-01-10,development,direct,winter_test_like,15.576479354490699,False,False,False,False,False,,,,15.576479354490699,3.0,True,20.0,23.0,26.416666666666668
28,3,2023-01-13,2023-01-10,development,direct,winter_test_like,11.317068341529485,False,False,False,False,False,,,,11.317068341529485,23.0,True,3.5,6.0,5.107142857142857
1,4,2023-01-14,2023-01-10,development,direct,winter_test_like,33.48317397499056,False,False,False,False,False,,,,33.48317397499056,23.0,True,46.2,51.0,81.92857142857143
2,4,2023-01-14,2023-01-10,development,direct,winter_test_like,42.037032034381554,False,False,False,False,False,,,,42.037032034381554,41.0,True,46.5,75.0,67.25
3,4,2023-01-14,2023-01-10,development,direct,winter_test_like,3.8606919821161014,False,False,False,False,False,,,,3.8606919821161014,6.0,True,20.0,15.0,54.67857142857143
4,4,2023-01-14,2023-01-10,development,direct,winter_test_like,41.73615867478293,False,False,False,False,False,,,,41.73615867478293,34.0,True,46.7,55.0,95.82142857142857
5,4,2023-01-14,2023-01-10,development,direct,winter_test_like,51.113626021754435,False,False,False,False,False,,,,51.113626021754435,67.0,True,67.7,108.0,116.03571428571429
6,4,2023-01-14,2023-01-10,development,direct,winter_test_like,11.762942606845213,False,False,False,False,False,,,,11.762942606845213,18.0,True,9.4,12.0,17.0
7,4,2023-01-14,2023-01-10,development,direct,winter_test_like,4.580130895093974,False,False,False,False,False,,,,4.580130895093974,10.0,True,7.0,11.0,14.892857142857142
8,4,2023-01-14,2023-01-10,development,direct,winter_test_like,10.627079186157518,False,False,False,False,False,,,,10.627079186157518,13.0,True,8.9,15.0,20.821428571428573
9,4,2023-01-14,2023-01-10,development,direct,winter_test_like,19.097762169501816,False,False,False,False,False,,,,19.097762169501816,34.0,True,22.3,38.0,38.392857142857146
10,4,2023-01-14,2023-01-10,development,direct,winter_test_like,37.65773061166841,False,False,False,False,False,,,,37.65773061166841,36.0,True,23.0,45.0,32.142857142857146
11,4,2023-01-14,2023-01-10,development,direct,winter_test_like,26.460152461009578,False,False,False,False,False,,,,26.460152461009578,24.0,True,26.0,24.0,74.64285714285714
12,4,2023-01-14,2023-01-10,development,direct,winter_test_like,9.067766928456662,False,False,False,False,False,,,,9.067766928456662,13.0,True,22.9,37.0,26.785714285714285
13,4,2023-01-14,2023-01-10,development,direct,winter_test_like,32.8788726442421,False,False,False,False,False,,,,32.8788726442421,30.0,True,26.9,38.0,40.42857142857143
14,4,2023-01-14,2023-01-10,development,direct,winter_test_like,30.67762429010983,False,False,False,False,False,,,,30.67762429010983,23.0,True,19.5,40.0,24.607142857142858
15,4,2023-01-14,2023-01-10,development,direct,winter_test_like,24.065664619858286,False,False,False,False,False,,,,24.065664619858286,35.0,True,15.0,24.0,32.17857142857143
16,4,2023-01-14,2023-01-10,development,direct,winter_test_like,17.933791730986155,False,False,False,False,False,,,,17.933791730986155,24.0,True,39.1,46.0,70.89285714285714
