ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_XGBoost,pred_LightGBM,fallback_XGBoost,nonfinite_XGBoost,catastrophic_XGBoost,residual_guard_XGBoost,residual_nonfinite_XGBoost,residual_raw_min_XGBoost,residual_raw_max_XGBoost,safety_limit_XGBoost,fallback_LightGBM,nonfinite_LightGBM,catastrophic_LightGBM,residual_guard_LightGBM,residual_nonfinite_LightGBM,residual_raw_min_LightGBM,residual_raw_max_LightGBM,safety_limit_LightGBM,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
8,4,2023-01-14,2023-01-10,development,direct,winter_test_like,10.84146,10.089941,False,False,False,False,False,,,,False,False,False,False,False,,,,13.0,True,8.9,15.0,20.821428571428573
9,4,2023-01-14,2023-01-10,development,direct,winter_test_like,20.787653,19.855106,False,False,False,False,False,,,,False,False,False,False,False,,,,34.0,True,22.3,38.0,38.392857142857146
10,4,2023-01-14,2023-01-10,development,direct,winter_test_like,30.734098,29.588251,False,False,False,False,False,,,,False,False,False,False,False,,,,36.0,True,23.0,45.0,32.142857142857146
11,4,2023-01-14,2023-01-10,development,direct,winter_test_like,29.163078,27.686586,False,False,False,False,False,,,,False,False,False,False,False,,,,24.0,True,26.0,24.0,74.64285714285714
12,4,2023-01-14,2023-01-10,development,direct,winter_test_like,15.251673,11.163853,False,False,False,False,False,,,,False,False,False,False,False,,,,13.0,True,22.9,37.0,26.785714285714285
13,4,2023-01-14,2023-01-10,development,direct,winter_test_like,28.17816,26.241743,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,26.9,38.0,40.42857142857143
14,4,2023-01-14,2023-01-10,development,direct,winter_test_like,28.085548,26.063482,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,19.5,40.0,24.607142857142858
15,4,2023-01-14,2023-01-10,development,direct,winter_test_like,24.560303,23.739498,False,False,False,False,False,,,,False,False,False,False,False,,,,35.0,True,15.0,24.0,32.17857142857143
16,4,2023-01-14,2023-01-10,development,direct,winter_test_like,24.361845,24.289768,False,False,False,False,False,,,,False,False,False,False,False,,,,24.0,True,39.1,46.0,70.89285714285714
17,4,2023-01-14,2023-01-10,development,direct,winter_test_like,15.033566,14.075724,False,False,False,False,False,,,,False,False,False,False,False,,,,17.0,True,10.5,15.0,17.392857142857142
18,4,2023-01-14,2023-01-10,development,direct,winter_test_like,13.775396,13.305665,False,False,False,False,False,,,,False,False,False,False,False,,,,13.0,True,23.2,35.0,35.285714285714285
19,4,2023-01-14,2023-01-10,development,direct,winter_test_like,28.45942,39.917892,False,False,False,False,False,,,,False,False,False,False,False,,,,44.0,True,28.5,66.0,38.607142857142854
20,4,2023-01-14,2023-01-10,development,direct,winter_test_like,20.497475,20.59223,False,False,False,False,False,,,,False,False,False,False,False,,,,11.0,True,23.1,35.0,40.5
21,4,2023-01-14,2023-01-10,development,direct,winter_test_like,19.77852,15.682802,False,False,False,False,False,,,,False,False,False,False,False,,,,16.0,True,12.1,17.0,20.5
22,4,2023-01-14,2023-01-10,development,direct,winter_test_like,2.8463497,3.0334935,False,False,False,False,False,,,,False,False,False,False,False,,,,1.0,True,5.5,2.0,17.428571428571427
23,4,2023-01-14,2023-01-10,development,direct,winter_test_like,24.495022,24.800877,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,25.7,45.0,37.785714285714285
24,4,2023-01-14,2023-01-10,development,direct,winter_test_like,10.166552,6.235485,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,,,
25,4,2023-01-14,2023-01-10,development,direct,winter_test_like,20.675577,20.470114,False,False,False,False,False,,,,False,False,False,False,False,,,,15.0,True,23.0,31.0,30.678571428571427
26,4,2023-01-14,2023-01-10,development,direct,winter_test_like,1.7716007,0.8127977,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,9.0,9.0,5.454545454545454
27,4,2023-01-14,2023-01-10,development,direct,winter_test_like,15.679273,13.925974,False,False,False,False,False,,,,False,False,False,False,False,,,,5.0,True,19.444444444444443,23.0,26.416666666666668
28,4,2023-01-14,2023-01-10,development,direct,winter_test_like,14.9766865,10.695111,False,False,False,False,False,,,,False,False,False,False,False,,,,11.0,True,5.8,12.0,5.107142857142857
1,5,2023-01-15,2023-01-10,development,direct,winter_test_like,48.755543,41.28264,False,False,False,False,False,,,,False,False,False,False,False,,,,39.0,True,56.7,65.0,81.92857142857143
2,5,2023-01-15,2023-01-10,development,direct,winter_test_like,50.013756,51.412434,False,False,False,False,False,,,,False,False,False,False,False,,,,53.0,True,60.1,98.0,67.25
3,5,2023-01-15,2023-01-10,development,direct,winter_test_like,8.520797,11.258588,False,False,False,False,False,,,,False,False,False,False,False,,,,7.0,True,30.2,14.0,54.67857142857143
4,5,2023-01-15,2023-01-10,development,direct,winter_test_like,52.467182,58.93838,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,75.6,98.0,95.82142857142857
5,5,2023-01-15,2023-01-10,development,direct,winter_test_like,71.23391,78.61204,False,False,False,False,False,,,,False,False,False,False,False,,,,93.0,True,115.7,167.0,116.03571428571429
6,5,2023-01-15,2023-01-10,development,direct,winter_test_like,16.348091,16.417976,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,22.8,38.0,17.0
7,5,2023-01-15,2023-01-10,development,direct,winter_test_like,10.349262,9.571509,False,False,False,False,False,,,,False,False,False,False,False,,,,20.0,True,16.2,26.0,14.892857142857142
8,5,2023-01-15,2023-01-10,development,direct,winter_test_like,17.18367,16.850628,False,False,False,False,False,,,,False,False,False,False,False,,,,17.0,True,20.1,31.0,20.821428571428573
9,5,2023-01-15,2023-01-10,development,direct,winter_test_like,27.856739,27.57222,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,42.0,63.0,38.392857142857146
10,5,2023-01-15,2023-01-10,development,direct,winter_test_like,41.34496,44.30211,False,False,False,False,False,,,,False,False,False,False,False,,,,48.0,True,42.5,86.0,32.142857142857146
11,5,2023-01-15,2023-01-10,development,direct,winter_test_like,37.757362,38.300087,False,False,False,False,False,,,,False,False,False,False,False,,,,20.0,True,38.6,39.0,74.64285714285714
12,5,2023-01-15,2023-01-10,development,direct,winter_test_like,21.888292,20.708239,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,31.5,47.0,26.785714285714285
13,5,2023-01-15,2023-01-10,development,direct,winter_test_like,36.89747,37.124912,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,55.4,77.0,40.42857142857143
14,5,2023-01-15,2023-01-10,development,direct,winter_test_like,42.895203,40.16734,False,False,False,False,False,,,,False,False,False,False,False,,,,45.0,True,42.2,73.0,24.607142857142858
15,5,2023-01-15,2023-01-10,development,direct,winter_test_like,36.224068,36.12767,False,False,False,False,False,,,,False,False,False,False,False,,,,51.0,True,42.5,80.0,32.17857142857143
16,5,2023-01-15,2023-01-10,development,direct,winter_test_like,39.666805,42.752213,False,False,False,False,False,,,,False,False,False,False,False,,,,51.0,True,63.9,72.0,70.89285714285714
17,5,2023-01-15,2023-01-10,development,direct,winter_test_like,23.546076,24.388836,False,False,False,False,False,,,,False,False,False,False,False,,,,33.0,True,20.2,24.0,17.392857142857142
18,5,2023-01-15,2023-01-10,development,direct,winter_test_like,21.335766,20.67583,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,55.6,83.0,35.285714285714285
19,5,2023-01-15,2023-01-10,development,direct,winter_test_like,57.7597,54.9529,False,False,False,False,False,,,,False,False,False,False,False,,,,59.0,True,72.7,176.0,38.607142857142854
20,5,2023-01-15,2023-01-10,development,direct,winter_test_like,30.472754,30.602245,False,False,False,False,False,,,,False,False,False,False,False,,,,46.0,True,43.3,58.0,40.5
21,5,2023-01-15,2023-01-10,development,direct,winter_test_like,26.191854,27.67303,False,False,False,False,False,,,,False,False,False,False,False,,,,41.0,True,22.7,33.0,20.5
22,5,2023-01-15,2023-01-10,development,direct,winter_test_like,2.3547063,3.7096286,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,True,9.7,0.0,17.428571428571427
23,5,2023-01-15,2023-01-10,development,direct,winter_test_like,33.116135,32.674408,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,40.8,73.0,37.785714285714285
24,5,2023-01-15,2023-01-10,development,direct,winter_test_like,8.169032,7.131957,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,,,
25,5,2023-01-15,2023-01-10,development,direct,winter_test_like,27.64167,26.161676,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,30.9,41.0,30.678571428571427
26,5,2023-01-15,2023-01-10,development,direct,winter_test_like,1.3046647,0.74326617,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,False,0.0,0.0,5.454545454545454
27,5,2023-01-15,2023-01-10,development,direct,winter_test_like,24.494043,27.435081,False,False,False,False,False,,,,False,False,False,False,False,,,,1.0,True,35.333333333333336,42.0,26.416666666666668
28,5,2023-01-15,2023-01-10,development,direct,winter_test_like,21.777468,20.557205,False,False,False,False,False,,,,False,False,False,False,False,,,,25.0,True,5.9,8.0,5.107142857142857
1,6,2023-01-16,2023-01-10,development,direct,winter_test_like,56.634727,50.758068,False,False,False,False,False,,,,False,False,False,False,False,,,,47.0,True,58.2,50.0,81.92857142857143
2,6,2023-01-16,2023-01-10,development,direct,winter_test_like,43.986507,45.448265,False,False,False,False,False,,,,False,False,False,False,False,,,,41.0,True,66.3,58.0,67.25
3,6,2023-01-16,2023-01-10,development,direct,winter_test_like,25.397673,26.941345,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,30.0,10.0,54.67857142857143
4,6,2023-01-16,2023-01-10,development,direct,winter_test_like,28.34331,32.494217,False,False,False,False,False,,,,False,False,False,False,False,,,,11.0,True,79.1,77.0,95.82142857142857
