ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_XGBoost,pred_LightGBM,fallback_XGBoost,nonfinite_XGBoost,catastrophic_XGBoost,residual_guard_XGBoost,residual_nonfinite_XGBoost,residual_raw_min_XGBoost,residual_raw_max_XGBoost,safety_limit_XGBoost,fallback_LightGBM,nonfinite_LightGBM,catastrophic_LightGBM,residual_guard_LightGBM,residual_nonfinite_LightGBM,residual_raw_min_LightGBM,residual_raw_max_LightGBM,safety_limit_LightGBM,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
1,5,2024-06-25,2024-06-20,development,direct,regular,48.554058,50.685375,False,False,False,False,False,,,,False,False,False,False,False,,,,39.0,True,24.5,31.0,17.5
2,5,2024-06-25,2024-06-20,development,direct,regular,44.723095,49.241043,False,False,False,False,False,,,,False,False,False,False,False,,,,30.0,True,42.6,55.0,31.428571428571427
3,5,2024-06-25,2024-06-20,development,direct,regular,30.51134,37.69847,False,False,False,False,False,,,,False,False,False,False,False,,,,29.0,True,19.6,20.0,16.071428571428573
4,5,2024-06-25,2024-06-20,development,direct,regular,13.2455635,12.696942,False,False,False,False,False,,,,False,False,False,False,False,,,,6.0,True,17.5,25.0,12.714285714285714
5,5,2024-06-25,2024-06-20,development,direct,regular,114.06065,128.31744,False,False,False,False,False,,,,False,False,False,False,False,,,,152.0,True,97.6,87.0,78.92857142857143
6,5,2024-06-25,2024-06-20,development,direct,regular,37.817146,39.3233,False,False,False,False,False,,,,False,False,False,False,False,,,,25.0,True,28.8,22.0,27.035714285714285
7,5,2024-06-25,2024-06-20,development,direct,regular,101.232956,121.36973,False,False,False,False,False,,,,False,False,False,False,False,,,,73.0,True,64.6,47.0,61.5
8,5,2024-06-25,2024-06-20,development,direct,regular,38.828712,40.77407,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,32.1,29.0,26.821428571428573
9,5,2024-06-25,2024-06-20,development,direct,regular,67.62271,73.64128,False,False,False,False,False,,,,False,False,False,False,False,,,,87.0,True,47.2,46.0,36.0
10,5,2024-06-25,2024-06-20,development,direct,regular,44.572094,46.534122,False,False,False,False,False,,,,False,False,False,False,False,,,,34.0,True,31.7,34.0,23.107142857142858
11,5,2024-06-25,2024-06-20,development,direct,regular,38.115837,37.091125,False,False,False,False,False,,,,False,False,False,False,False,,,,44.0,True,22.6,29.0,20.25
12,5,2024-06-25,2024-06-20,development,direct,regular,63.2763,71.61866,False,False,False,False,False,,,,False,False,False,False,False,,,,42.0,True,29.5,29.0,29.428571428571427
13,5,2024-06-25,2024-06-20,development,direct,regular,76.78898,90.29936,False,False,False,False,False,,,,False,False,False,False,False,,,,96.0,True,46.4,40.0,35.67857142857143
14,5,2024-06-25,2024-06-20,development,direct,regular,40.536503,44.73455,False,False,False,False,False,,,,False,False,False,False,False,,,,40.0,True,22.7,21.0,21.25
15,5,2024-06-25,2024-06-20,development,direct,regular,50.182026,48.835342,False,False,False,False,False,,,,False,False,False,False,False,,,,35.0,True,41.3,38.0,37.25
16,5,2024-06-25,2024-06-20,development,direct,regular,114.281975,144.26984,False,False,False,False,False,,,,False,False,False,False,False,,,,152.0,True,82.9,73.0,70.35714285714286
17,5,2024-06-25,2024-06-20,development,direct,regular,46.871082,54.385895,False,False,False,False,False,,,,False,False,False,False,False,,,,39.0,True,24.2,26.0,22.821428571428573
18,5,2024-06-25,2024-06-20,development,direct,regular,47.130802,56.822506,False,False,False,False,False,,,,False,False,False,False,False,,,,31.0,True,20.6,19.0,26.535714285714285
19,5,2024-06-25,2024-06-20,development,direct,regular,29.340586,27.307226,False,False,False,False,False,,,,False,False,False,False,False,,,,47.0,True,19.3,22.0,17.428571428571427
20,5,2024-06-25,2024-06-20,development,direct,regular,61.754795,69.197014,False,False,False,False,False,,,,False,False,False,False,False,,,,45.0,True,34.0,31.0,31.0
21,5,2024-06-25,2024-06-20,development,direct,regular,39.25503,42.52143,False,False,False,False,False,,,,False,False,False,False,False,,,,31.0,True,20.7,25.0,17.821428571428573
22,5,2024-06-25,2024-06-20,development,direct,regular,48.424755,51.499237,False,False,False,False,False,,,,False,False,False,False,False,,,,45.0,True,43.4,41.0,38.535714285714285
23,5,2024-06-25,2024-06-20,development,direct,regular,30.952387,31.948053,False,False,False,False,False,,,,False,False,False,False,False,,,,26.0,True,36.8,38.0,29.428571428571427
24,5,2024-06-25,2024-06-20,development,direct,regular,68.907425,62.72797,False,False,False,False,False,,,,False,False,False,False,False,,,,55.0,True,61.2,66.0,53.32142857142857
25,5,2024-06-25,2024-06-20,development,direct,regular,69.4351,75.1006,False,False,False,False,False,,,,False,False,False,False,False,,,,20.0,True,40.3,35.0,33.285714285714285
26,5,2024-06-25,2024-06-20,development,direct,regular,85.23617,91.57017,False,False,False,False,False,,,,False,False,False,False,False,,,,73.0,True,51.0,63.0,30.857142857142858
27,5,2024-06-25,2024-06-20,development,direct,regular,51.79718,65.39322,False,False,False,False,False,,,,False,False,False,False,False,,,,59.0,True,44.5,44.0,44.142857142857146
28,5,2024-06-25,2024-06-20,development,direct,regular,87.55043,86.93343,False,False,False,False,False,,,,False,False,False,False,False,,,,102.0,True,74.9,70.0,78.75
29,5,2024-06-25,2024-06-20,development,direct,regular,58.283592,54.451603,False,False,False,False,False,,,,False,False,False,False,False,,,,57.0,True,56.5,55.0,51.92857142857143
30,5,2024-06-25,2024-06-20,development,direct,regular,41.680706,44.808758,False,False,False,False,False,,,,False,False,False,False,False,,,,91.0,True,70.8,88.0,45.407407407407405
1,6,2024-06-26,2024-06-20,development,direct,regular,42.223606,45.436287,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,23.7,31.0,17.5
2,6,2024-06-26,2024-06-20,development,direct,regular,42.744507,46.81519,False,False,False,False,False,,,,False,False,False,False,False,,,,44.0,True,40.2,43.0,31.428571428571427
3,6,2024-06-26,2024-06-20,development,direct,regular,30.144096,29.306585,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,21.6,23.0,16.071428571428573
4,6,2024-06-26,2024-06-20,development,direct,regular,12.798203,12.052736,False,False,False,False,False,,,,False,False,False,False,False,,,,9.0,True,18.9,29.0,12.714285714285714
5,6,2024-06-26,2024-06-20,development,direct,regular,119.5944,115.38915,False,False,False,False,False,,,,False,False,False,False,False,,,,117.0,True,101.4,105.0,78.92857142857143
6,6,2024-06-26,2024-06-20,development,direct,regular,32.730465,35.938538,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,27.4,25.0,27.035714285714285
7,6,2024-06-26,2024-06-20,development,direct,regular,91.34432,102.01842,False,False,False,False,False,,,,False,False,False,False,False,,,,76.0,True,60.1,57.0,61.5
8,6,2024-06-26,2024-06-20,development,direct,regular,44.189556,42.11366,False,False,False,False,False,,,,False,False,False,False,False,,,,37.0,True,29.9,21.0,26.821428571428573
9,6,2024-06-26,2024-06-20,development,direct,regular,49.572,56.095894,False,False,False,False,False,,,,False,False,False,False,False,,,,81.0,True,32.5,32.0,36.0
10,6,2024-06-26,2024-06-20,development,direct,regular,31.108511,33.979427,False,False,False,False,False,,,,False,False,False,False,False,,,,42.0,True,21.5,27.0,23.107142857142858
11,6,2024-06-26,2024-06-20,development,direct,regular,38.206596,37.379322,False,False,False,False,False,,,,False,False,False,False,False,,,,36.0,True,26.6,31.0,20.25
12,6,2024-06-26,2024-06-20,development,direct,regular,56.913338,65.708466,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,30.4,31.0,29.428571428571427
13,6,2024-06-26,2024-06-20,development,direct,regular,64.87362,80.80452,False,False,False,False,False,,,,False,False,False,False,False,,,,75.0,True,45.5,43.0,35.67857142857143
14,6,2024-06-26,2024-06-20,development,direct,regular,34.92606,38.739285,False,False,False,False,False,,,,False,False,False,False,False,,,,29.0,True,21.1,20.0,21.25
15,6,2024-06-26,2024-06-20,development,direct,regular,52.58222,47.619938,False,False,False,False,False,,,,False,False,False,False,False,,,,41.0,True,35.5,32.0,37.25
16,6,2024-06-26,2024-06-20,development,direct,regular,110.659904,133.74422,False,False,False,False,False,,,,False,False,False,False,False,,,,119.0,True,80.4,71.0,70.35714285714286
17,6,2024-06-26,2024-06-20,development,direct,regular,40.273926,47.163853,False,False,False,False,False,,,,False,False,False,False,False,,,,28.0,True,21.3,20.0,22.821428571428573
18,6,2024-06-26,2024-06-20,development,direct,regular,56.9111,66.48746,False,False,False,False,False,,,,False,False,False,False,False,,,,53.0,True,33.8,42.0,26.535714285714285
19,6,2024-06-26,2024-06-20,development,direct,regular,28.520403,27.901676,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,23.4,28.0,17.428571428571427
20,6,2024-06-26,2024-06-20,development,direct,regular,57.37512,61.596718,False,False,False,False,False,,,,False,False,False,False,False,,,,26.0,True,29.8,20.0,31.0
21,6,2024-06-26,2024-06-20,development,direct,regular,34.957554,37.0215,False,False,False,False,False,,,,False,False,False,False,False,,,,26.0,True,19.1,19.0,17.821428571428573
22,6,2024-06-26,2024-06-20,development,direct,regular,42.716553,41.68809,False,False,False,False,False,,,,False,False,False,False,False,,,,45.0,True,40.8,42.0,38.535714285714285
23,6,2024-06-26,2024-06-20,development,direct,regular,26.096924,26.068424,False,False,False,False,False,,,,False,False,False,False,False,,,,41.0,True,31.5,30.0,29.428571428571427
24,6,2024-06-26,2024-06-20,development,direct,regular,64.22341,60.28796,False,False,False,False,False,,,,False,False,False,False,False,,,,49.0,True,58.3,56.0,53.32142857142857
25,6,2024-06-26,2024-06-20,development,direct,regular,59.821735,66.96571,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,39.6,40.0,33.285714285714285
26,6,2024-06-26,2024-06-20,development,direct,regular,61.44271,67.25035,False,False,False,False,False,,,,False,False,False,False,False,,,,75.0,True,33.2,36.0,30.857142857142858
27,6,2024-06-26,2024-06-20,development,direct,regular,49.20389,60.167152,False,False,False,False,False,,,,False,False,False,False,False,,,,49.0,True,48.8,45.0,44.142857142857146
28,6,2024-06-26,2024-06-20,development,direct,regular,97.009674,90.10145,False,False,False,False,False,,,,False,False,False,False,False,,,,82.0,True,85.6,88.0,78.75
29,6,2024-06-26,2024-06-20,development,direct,regular,60.027798,55.548187,False,False,False,False,False,,,,False,False,False,False,False,,,,44.0,True,61.5,59.0,51.92857142857143
30,6,2024-06-26,2024-06-20,development,direct,regular,47.21511,52.83761,False,False,False,False,False,,,,False,False,False,False,False,,,,73.0,True,64.7,75.0,45.407407407407405
1,7,2024-06-27,2024-06-20,development,direct,regular,42.431286,45.11808,False,False,False,False,False,,,,False,False,False,False,False,,,,16.0,True,26.3,37.0,17.5
2,7,2024-06-27,2024-06-20,development,direct,regular,39.55905,44.103294,False,False,False,False,False,,,,False,False,False,False,False,,,,25.0,True,37.3,46.0,31.428571428571427
3,7,2024-06-27,2024-06-20,development,direct,regular,27.551786,30.921986,False,False,False,False,False,,,,False,False,False,False,False,,,,32.0,True,25.0,38.0,16.071428571428573
4,7,2024-06-27,2024-06-20,development,direct,regular,12.596175,12.757464,False,False,False,False,False,,,,False,False,False,False,False,,,,9.0,True,20.5,37.0,12.714285714285714
5,7,2024-06-27,2024-06-20,development,direct,regular,90.31102,92.78983,False,False,False,False,False,,,,False,False,False,False,False,,,,111.0,True,77.3,62.0,78.92857142857143
6,7,2024-06-27,2024-06-20,development,direct,regular,30.986805,28.35436,False,False,False,False,False,,,,False,False,False,False,False,,,,29.0,True,20.6,14.0,27.035714285714285
7,7,2024-06-27,2024-06-20,development,direct,regular,85.02495,95.52722,False,False,False,False,False,,,,False,False,False,False,False,,,,64.0,True,61.5,60.0,61.5
8,7,2024-06-27,2024-06-20,development,direct,regular,32.008274,28.811197,False,False,False,False,False,,,,False,False,False,False,False,,,,34.0,True,31.8,23.0,26.821428571428573
9,7,2024-06-27,2024-06-20,development,direct,regular,50.28822,56.637257,False,False,False,False,False,,,,False,False,False,False,False,,,,58.0,True,36.6,32.0,36.0
10,7,2024-06-27,2024-06-20,development,direct,regular,30.083645,28.177595,False,False,False,False,False,,,,False,False,False,False,False,,,,41.0,True,21.3,17.0,23.107142857142858
11,7,2024-06-27,2024-06-20,development,direct,regular,34.26269,33.949963,False,False,False,False,False,,,,False,False,False,False,False,,,,37.0,True,27.2,31.0,20.25
12,7,2024-06-27,2024-06-20,development,direct,regular,48.083202,56.490982,False,False,False,False,False,,,,False,False,False,False,False,,,,44.0,True,27.9,25.0,29.428571428571427
13,7,2024-06-27,2024-06-20,development,direct,regular,56.23874,68.225,False,False,False,False,False,,,,False,False,False,False,False,,,,89.0,True,35.7,29.0,35.67857142857143
14,7,2024-06-27,2024-06-20,development,direct,regular,33.774807,36.113834,False,False,False,False,False,,,,False,False,False,False,False,,,,35.0,True,21.5,17.0,21.25
15,7,2024-06-27,2024-06-20,development,direct,regular,49.913578,45.436584,False,False,False,False,False,,,,False,False,False,False,False,,,,43.0,True,35.3,27.0,37.25
16,7,2024-06-27,2024-06-20,development,direct,regular,109.883316,128.23006,False,False,False,False,False,,,,False,False,False,False,False,,,,148.0,True,84.4,91.0,70.35714285714286
17,7,2024-06-27,2024-06-20,development,direct,regular,35.61458,40.844498,False,False,False,False,False,,,,False,False,False,False,False,,,,36.0,True,17.0,15.0,22.821428571428573
18,7,2024-06-27,2024-06-20,development,direct,regular,49.92519,56.36071,False,False,False,False,False,,,,False,False,False,False,False,,,,16.0,True,31.0,28.0,26.535714285714285
19,7,2024-06-27,2024-06-20,development,direct,regular,26.313927,24.604107,False,False,False,False,False,,,,False,False,False,False,False,,,,21.0,True,23.5,27.0,17.428571428571427
20,7,2024-06-27,2024-06-20,development,direct,regular,49.133553,52.420517,False,False,False,False,False,,,,False,False,False,False,False,,,,47.0,True,26.8,27.0,31.0
21,7,2024-06-27,2024-06-20,development,direct,regular,34.12744,34.445568,False,False,False,False,False,,,,False,False,False,False,False,,,,18.0,True,18.9,13.0,17.821428571428573
22,7,2024-06-27,2024-06-20,development,direct,regular,37.602833,37.900303,False,False,False,False,False,,,,False,False,False,False,False,,,,37.0,True,35.1,43.0,38.535714285714285
23,7,2024-06-27,2024-06-20,development,direct,regular,21.273848,22.475704,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,26.4,27.0,29.428571428571427
24,7,2024-06-27,2024-06-20,development,direct,regular,59.406208,58.155857,False,False,False,False,False,,,,False,False,False,False,False,,,,47.0,True,54.3,56.0,53.32142857142857
25,7,2024-06-27,2024-06-20,development,direct,regular,53.125286,58.96317,False,False,False,False,False,,,,False,False,False,False,False,,,,61.0,True,30.2,22.0,33.285714285714285
26,7,2024-06-27,2024-06-20,development,direct,regular,55.876408,58.28302,False,False,False,False,False,,,,False,False,False,False,False,,,,59.0,True,32.0,37.0,30.857142857142858
27,7,2024-06-27,2024-06-20,development,direct,regular,42.27312,54.76958,False,False,False,False,False,,,,False,False,False,False,False,,,,49.0,True,40.8,34.0,44.142857142857146
28,7,2024-06-27,2024-06-20,development,direct,regular,65.449036,69.3336,False,False,False,False,False,,,,False,False,False,False,False,,,,102.0,True,63.1,60.0,78.75
29,7,2024-06-27,2024-06-20,development,direct,regular,51.910435,47.176056,False,False,False,False,False,,,,False,False,False,False,False,,,,43.0,True,53.7,59.0,51.92857142857143
30,7,2024-06-27,2024-06-20,development,direct,regular,48.8767,55.925137,False,False,False,False,False,,,,False,False,False,False,False,,,,53.0,True,65.625,76.0,45.407407407407405
1,1,2024-11-30,2024-11-29,development,direct,holiday_event,144.49559,157.54623,False,False,False,False,False,,,,False,False,False,False,False,,,,140.0,True,65.1,92.0,108.46428571428571
2,1,2024-11-30,2024-11-29,development,direct,holiday_event,102.90429,113.44921,False,False,False,False,False,,,,False,False,False,False,False,,,,110.0,True,48.4,67.0,87.82142857142857
3,1,2024-11-30,2024-11-29,development,direct,holiday_event,125.79448,133.58798,False,False,False,False,False,,,,False,False,False,False,False,,,,165.0,True,49.0,83.0,84.0
4,1,2024-11-30,2024-11-29,development,direct,holiday_event,110.204865,98.45851,False,False,False,False,False,,,,False,False,False,False,False,,,,107.0,True,26.4,35.0,53.82142857142857
5,1,2024-11-30,2024-11-29,development,direct,holiday_event,83.56422,85.80246,False,False,False,False,False,,,,False,False,False,False,False,,,,68.0,True,56.9,73.0,96.39285714285714
6,1,2024-11-30,2024-11-29,development,direct,holiday_event,45.6372,52.64721,False,False,False,False,False,,,,False,False,False,False,False,,,,68.0,True,34.1,56.0,49.785714285714285
7,1,2024-11-30,2024-11-29,development,direct,holiday_event,23.284107,25.143288,False,False,False,False,False,,,,False,False,False,False,False,,,,23.0,True,23.6,34.0,39.892857142857146
8,1,2024-11-30,2024-11-29,development,direct,holiday_event,68.47071,66.66031,False,False,False,False,False,,,,False,False,False,False,False,,,,86.0,True,67.3,98.0,145.39285714285714
9,1,2024-11-30,2024-11-29,development,direct,holiday_event,36.56406,39.042164,False,False,False,False,False,,,,False,False,False,False,False,,,,53.0,True,39.7,66.0,67.96428571428571
10,1,2024-11-30,2024-11-29,development,direct,holiday_event,27.66691,28.882214,False,False,False,False,False,,,,False,False,False,False,False,,,,43.0,True,22.8,29.0,43.642857142857146
11,1,2024-11-30,2024-11-29,development,direct,holiday_event,85.4476,84.12548,False,False,False,False,False,,,,False,False,False,False,False,,,,149.0,True,58.8,81.0,93.82142857142857
12,1,2024-11-30,2024-11-29,development,direct,holiday_event,47.62761,56.09177,False,False,False,False,False,,,,False,False,False,False,False,,,,50.0,True,30.4,53.0,39.82142857142857
13,1,2024-11-30,2024-11-29,development,direct,holiday_event,66.911064,72.19487,False,False,False,False,False,,,,False,False,False,False,False,,,,85.0,True,44.7,72.0,75.67857142857143
14,1,2024-11-30,2024-11-29,development,direct,holiday_event,28.908014,31.472813,False,False,False,False,False,,,,False,False,False,False,False,,,,42.0,True,25.7,41.0,42.57142857142857
15,1,2024-11-30,2024-11-29,development,direct,holiday_event,34.710815,34.268383,False,False,False,False,False,,,,False,False,False,False,False,,,,45.0,True,35.6,54.0,52.214285714285715
16,1,2024-11-30,2024-11-29,development,direct,holiday_event,45.641994,43.238266,False,False,False,False,False,,,,False,False,False,False,False,,,,64.0,True,51.4,52.0,79.92857142857143
17,1,2024-11-30,2024-11-29,development,direct,holiday_event,24.758797,26.055952,False,False,False,False,False,,,,False,False,False,False,False,,,,29.0,True,27.2,46.0,39.142857142857146
18,1,2024-11-30,2024-11-29,development,direct,holiday_event,13.840005,14.682622,False,False,False,False,False,,,,False,False,False,False,False,,,,17.0,True,16.1,15.0,32.357142857142854
19,1,2024-11-30,2024-11-29,development,direct,holiday_event,30.729473,36.771248,False,False,False,False,False,,,,False,False,False,False,False,,,,37.0,True,13.0,21.0,22.892857142857142
20,1,2024-11-30,2024-11-29,development,direct,holiday_event,13.465418,14.2453375,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,12.9,16.0,24.357142857142858
21,1,2024-11-30,2024-11-29,development,direct,holiday_event,26.1444,24.400486,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,15.6,26.0,22.035714285714285
22,1,2024-11-30,2024-11-29,development,direct,holiday_event,46.302685,44.77419,False,False,False,False,False,,,,False,False,False,False,False,,,,49.0,True,27.9,34.0,45.42857142857143
23,1,2024-11-30,2024-11-29,development,direct,holiday_event,14.531992,13.446092,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,21.7,23.0,35.785714285714285
24,1,2024-11-30,2024-11-29,development,direct,holiday_event,83.64973,78.72846,False,False,False,False,False,,,,False,False,False,False,False,,,,109.0,True,70.9,78.0,94.71428571428571
25,1,2024-11-30,2024-11-29,development,direct,holiday_event,101.34322,105.20445,False,False,False,False,False,,,,False,False,False,False,False,,,,144.0,True,99.4,156.0,134.46428571428572
26,1,2024-11-30,2024-11-29,development,direct,holiday_event,163.66698,142.07571,False,False,False,False,False,,,,False,False,False,False,False,,,,226.0,True,136.5,219.0,157.32142857142858
27,1,2024-11-30,2024-11-29,development,direct,holiday_event,63.20429,73.42245,False,False,False,False,False,,,,False,False,False,False,False,,,,118.0,True,72.4,108.0,85.21428571428571
28,1,2024-11-30,2024-11-29,development,direct,holiday_event,69.624756,68.051506,False,False,False,False,False,,,,False,False,False,False,False,,,,91.0,True,58.5,83.0,72.35714285714286
29,1,2024-11-30,2024-11-29,development,direct,holiday_event,88.9884,81.87076,False,False,False,False,False,,,,False,False,False,False,False,,,,88.0,True,75.8,97.0,92.85714285714286
30,1,2024-11-30,2024-11-29,development,direct,holiday_event,51.681553,49.383007,False,False,False,False,False,,,,False,False,False,False,False,,,,50.0,True,50.9,64.0,63.32142857142857
1,2,2024-12-01,2024-11-29,development,direct,holiday_event,193.3628,220.65706,False,False,False,False,False,,,,False,False,False,False,False,,,,300.0,True,122.1,186.0,108.46428571428571
2,2,2024-12-01,2024-11-29,development,direct,holiday_event,139.86336,158.6748,False,False,False,False,False,,,,False,False,False,False,False,,,,205.0,True,95.9,149.0,87.82142857142857
3,2,2024-12-01,2024-11-29,development,direct,holiday_event,143.71143,171.81354,False,False,False,False,False,,,,False,False,False,False,False,,,,334.0,True,85.3,129.0,84.0
4,2,2024-12-01,2024-11-29,development,direct,holiday_event,113.905014,127.21212,False,False,False,False,False,,,,False,False,False,False,False,,,,188.0,True,55.3,88.0,53.82142857142857
5,2,2024-12-01,2024-11-29,development,direct,holiday_event,110.40682,119.94896,False,False,False,False,False,,,,False,False,False,False,False,,,,160.0,True,121.7,164.0,96.39285714285714
6,2,2024-12-01,2024-11-29,development,direct,holiday_event,61.675552,76.331314,False,False,False,False,False,,,,False,False,False,False,False,,,,137.0,True,63.8,100.0,49.785714285714285
7,2,2024-12-01,2024-11-29,development,direct,holiday_event,41.67679,46.98177,False,False,False,False,False,,,,False,False,False,False,False,,,,61.0,True,48.4,75.0,39.892857142857146
8,2,2024-12-01,2024-11-29,development,direct,holiday_event,125.18102,127.90757,False,False,False,False,False,,,,False,False,False,False,False,,,,208.0,True,170.6,249.0,145.39285714285714
9,2,2024-12-01,2024-11-29,development,direct,holiday_event,57.3699,71.9285,False,False,False,False,False,,,,False,False,False,False,False,,,,122.0,True,93.1,135.0,67.96428571428571
10,2,2024-12-01,2024-11-29,development,direct,holiday_event,50.441734,57.298,False,False,False,False,False,,,,False,False,False,False,False,,,,103.0,True,61.5,70.0,43.642857142857146
11,2,2024-12-01,2024-11-29,development,direct,holiday_event,110.08474,124.12321,False,False,False,False,False,,,,False,False,False,False,False,,,,232.0,True,104.3,134.0,93.82142857142857
12,2,2024-12-01,2024-11-29,development,direct,holiday_event,59.706913,69.769775,False,False,False,False,False,,,,False,False,False,False,False,,,,86.0,True,55.1,98.0,39.82142857142857
13,2,2024-12-01,2024-11-29,development,direct,holiday_event,102.52286,113.54278,False,False,False,False,False,,,,False,False,False,False,False,,,,164.0,True,97.5,174.0,75.67857142857143
14,2,2024-12-01,2024-11-29,development,direct,holiday_event,49.3093,56.96261,False,False,False,False,False,,,,False,False,False,False,False,,,,103.0,True,51.0,41.0,42.57142857142857
15,2,2024-12-01,2024-11-29,development,direct,holiday_event,43.424934,53.099117,False,False,False,False,False,,,,False,False,False,False,False,,,,69.0,True,73.9,112.0,52.214285714285715
16,2,2024-12-01,2024-11-29,development,direct,holiday_event,62.05234,68.53874,False,False,False,False,False,,,,False,False,False,False,False,,,,73.0,True,97.8,116.0,79.92857142857143
17,2,2024-12-01,2024-11-29,development,direct,holiday_event,39.287228,36.977737,False,False,False,False,False,,,,False,False,False,False,False,,,,69.0,True,48.4,66.0,39.142857142857146
18,2,2024-12-01,2024-11-29,development,direct,holiday_event,28.963594,28.960459,False,False,False,False,False,,,,False,False,False,False,False,,,,38.0,True,38.0,30.0,32.357142857142854
19,2,2024-12-01,2024-11-29,development,direct,holiday_event,41.702557,51.7126,False,False,False,False,False,,,,False,False,False,False,False,,,,102.0,True,33.2,40.0,22.892857142857142
20,2,2024-12-01,2024-11-29,development,direct,holiday_event,22.417282,24.131926,False,False,False,False,False,,,,False,False,False,False,False,,,,27.0,True,26.6,24.0,24.357142857142858
21,2,2024-12-01,2024-11-29,development,direct,holiday_event,35.744648,35.812065,False,False,False,False,False,,,,False,False,False,False,False,,,,56.0,True,28.5,40.0,22.035714285714285
22,2,2024-12-01,2024-11-29,development,direct,holiday_event,57.53397,67.88176,False,False,False,False,False,,,,False,False,False,False,False,,,,107.0,True,60.5,84.0,45.42857142857143
23,2,2024-12-01,2024-11-29,development,direct,holiday_event,27.300447,22.53014,False,False,False,False,False,,,,False,False,False,False,False,,,,35.0,True,46.2,43.0,35.785714285714285
24,2,2024-12-01,2024-11-29,development,direct,holiday_event,106.12809,117.75149,False,False,False,False,False,,,,False,False,False,False,False,,,,186.0,True,116.7,135.0,94.71428571428571
25,2,2024-12-01,2024-11-29,development,direct,holiday_event,145.58736,135.63554,False,False,False,False,False,,,,False,False,False,False,False,,,,258.0,True,172.3,276.0,134.46428571428572
26,2,2024-12-01,2024-11-29,development,direct,holiday_event,215.30525,186.89626,False,False,False,False,False,,,,False,False,False,False,False,,,,361.0,True,201.1,308.0,157.32142857142858
27,2,2024-12-01,2024-11-29,development,direct,holiday_event,74.868065,98.22263,False,False,False,False,False,,,,False,False,False,False,False,,,,176.0,True,120.9,188.0,85.21428571428571
28,2,2024-12-01,2024-11-29,development,direct,holiday_event,90.060684,100.01372,False,False,False,False,False,,,,False,False,False,False,False,,,,151.0,True,95.7,108.0,72.35714285714286
29,2,2024-12-01,2024-11-29,development,direct,holiday_event,133.56023,151.82048,False,False,False,False,False,,,,False,False,False,False,False,,,,143.0,True,147.1,190.0,92.85714285714286
30,2,2024-12-01,2024-11-29,development,direct,holiday_event,70.3405,71.108215,False,False,False,False,False,,,,False,False,False,False,False,,,,97.0,True,87.3,92.0,63.32142857142857
1,3,2024-12-02,2024-11-29,development,direct,holiday_event,100.33794,111.86318,False,False,False,False,False,,,,False,False,False,False,False,,,,153.0,True,109.8,124.0,108.46428571428571
2,3,2024-12-02,2024-11-29,development,direct,holiday_event,91.60052,102.94321,False,False,False,False,False,,,,False,False,False,False,False,,,,168.0,True,104.8,147.0,87.82142857142857
3,3,2024-12-02,2024-11-29,development,direct,holiday_event,105.12971,113.822586,False,False,False,False,False,,,,False,False,False,False,False,,,,208.0,True,120.0,219.0,84.0
4,3,2024-12-02,2024-11-29,development,direct,holiday_event,66.47279,70.594986,False,False,False,False,False,,,,False,False,False,False,False,,,,117.0,True,66.4,109.0,53.82142857142857
5,3,2024-12-02,2024-11-29,development,direct,holiday_event,93.504684,118.5235,False,False,False,False,False,,,,False,False,False,False,False,,,,72.0,True,121.1,102.0,96.39285714285714
6,3,2024-12-02,2024-11-29,development,direct,holiday_event,29.200954,29.290102,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,69.4,71.0,49.785714285714285
7,3,2024-12-02,2024-11-29,development,direct,holiday_event,25.543173,25.04682,False,False,False,False,False,,,,False,False,False,False,False,,,,22.0,True,53.1,56.0,39.892857142857146
8,3,2024-12-02,2024-11-29,development,direct,holiday_event,70.93669,70.03513,False,False,False,False,False,,,,False,False,False,False,False,,,,65.0,True,189.5,155.0,145.39285714285714
9,3,2024-12-02,2024-11-29,development,direct,holiday_event,46.6698,52.890324,False,False,False,False,False,,,,False,False,False,False,False,,,,54.0,True,89.0,85.0,67.96428571428571
10,3,2024-12-02,2024-11-29,development,direct,holiday_event,41.468643,45.692806,False,False,False,False,False,,,,False,False,False,False,False,,,,24.0,True,53.6,43.0,43.642857142857146
11,3,2024-12-02,2024-11-29,development,direct,holiday_event,53.214314,47.94798,False,False,False,False,False,,,,False,False,False,False,False,,,,31.0,True,111.9,122.0,93.82142857142857
